,playername,gamesPlayed,gamesStarted,assists,putOuts,errors,chances,fielding,rangeFactorPerGame,rangeFactorPer9Inn,innings,games,doublePlays,triplePlays,throwingErrors,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,groundIntoDoublePlay,numberOfPitches,era,inningsPitched,wins,losses,saves,saveOpportunities,holds,blownSaves,earnedRuns,whip,battersFaced,outs,gamesPitched,completeGames,shutouts,strikes,strikePercentage,hitBatsmen,balks,wildPitches,pickoffs,totalBases,groundOutsToAirouts,winPercentage,pitchesPerInning,gamesFinished,strikeoutWalkRatio,strikeoutsPer9Inn,walksPer9Inn,hitsPer9Inn,runsScoredPer9,homeRunsPer9,inheritedRunners,inheritedRunnersScored,catchersInterference,sacBunts,sacFlies,plateAppearances,rbi,leftOnBase,babip,atBatsPerHomeRun,passedBall,catcherERA
668868,Zack Thompson,13,1,2,2,0,4,1.000,0.31,1.50,24.0,13,0,0,0,34,18,7,2,0,2,18,8,0,14,0,.167,84,.239,.262,.501,0,0,.---,1,391,2.25,24.0,1,1,1,1,1,0,6,0.92,92,72,13,0,0,258,.660,0,0,0,0,22,1.89,.500,16.29,4,2.25,6.75,3.00,5.25,2.63,0.75,3,2,0,0,0,,,,,,,
676265,,8,4,1,0,0,1,1.000,0.13,0.38,24.2,8,0,0,0,15,37,13,6,0,6,23,12,0,18,2,.194,93,.299,.452,.751,0,2,1.000,0,416,4.74,24.2,0,2,0,0,0,0,13,1.22,107,74,8,0,0,263,.630,2,0,1,0,42,0.41,.000,16.86,4,1.92,8.39,4.38,6.57,4.74,2.19,2,0,0,0,0,,,,,,,
605288,Adrian Houser,16,16,6,10,0,16,1.000,1.00,1.85,78.2,16,0,0,0,94,76,54,17,2,8,61,35,0,87,0,.275,316,.346,.418,.764,2,5,.714,9,1434,5.15,78.2,4,9,0,0,0,0,45,1.55,353,236,16,0,0,870,.610,0,0,1,0,132,1.24,.308,18.23,0,1.74,6.98,4.00,9.95,6.18,0.92,0,0,0,0,2,,,,,,,
457705,Andrew McCutchen,65,65,0,0,0,0,.000,0.00,-.--,0.0,65,0,0,0,112,125,58,21,0,14,93,42,0,105,3,.244,431,.313,.390,.703,6,8,.571,9,1925,,,,,,,,,,,,,,,,,,,,,,168,0.90,,,,,,,,,,,,0,0,4,480,56,193,.277,30.79,,
502202,Brad Boxberger,53,0,2,2,1,5,.800,0.08,0.75,48.1,53,0,0,0,30,62,16,4,1,5,49,25,1,39,1,.223,175,.319,.343,.662,0,5,1.000,4,833,2.79,48.1,3,3,1,8,23,7,15,1.32,206,145,53,0,0,533,.640,1,0,0,0,60,0.48,.500,17.23,6,1.96,9.12,4.66,7.26,2.98,0.93,22,10,0,2,3,,,,,,,
605540,Brandon Woodruff,20,20,10,5,0,15,1.000,0.75,1.25,108.2,20,1,0,0,69,117,44,21,1,13,132,32,0,91,3,.224,407,.284,.376,.660,5,4,.444,4,1860,3.31,108.2,9,3,0,0,0,0,40,1.13,446,326,20,0,0,1231,.660,3,0,2,0,153,0.59,.750,17.12,0,4.13,10.93,2.65,7.54,3.64,1.08,0,0,2,1,1,,,,,,,
608718,Brent Suter,41,0,7,1,1,9,.889,0.20,1.38,52.2,41,0,0,1,54,53,23,9,1,5,41,17,0,45,2,.234,192,.303,.370,.673,2,3,.600,5,842,3.42,52.2,5,3,0,0,1,0,20,1.18,212,158,41,0,0,527,.630,2,0,0,2,71,1.02,.625,15.99,12,2.41,7.01,2.91,7.69,3.93,0.85,14,7,0,1,0,,,,,,,
592885,Christian Yelich,30,30,0,0,0,0,.000,0.00,-.--,0.0,30,0,0,0,141,78,83,19,4,11,127,68,4,121,4,.261,464,.359,.390,.749,2,16,.889,9,2235,,,,,,,,,,,,,,,,,,,,,,181,1.81,,,,,,,,,,,,0,1,2,539,44,160,.335,42.18,,
669203,Corbin Burnes,26,26,13,22,1,36,.972,1.35,1.99,158.1,26,3,0,1,138,132,57,20,4,19,195,43,0,112,11,.194,576,.263,.342,.605,4,5,.556,9,2612,2.84,158.1,9,6,0,0,0,0,50,0.98,631,475,26,0,0,1643,.630,11,0,10,1,197,1.05,.600,16.50,0,4.53,11.08,2.44,6.37,3.24,1.08,0,0,0,0,1,,,,,,,
642207,Devin Williams,55,0,4,3,0,7,1.000,0.13,1.26,50.0,55,0,0,0,37,30,13,4,0,2,78,24,0,26,2,.153,170,.264,.212,.476,2,4,.667,2,879,1.80,50.0,5,3,9,10,25,1,10,1.00,197,150,55,0,0,552,.630,2,0,4,1,36,1.23,.625,17.58,15,3.25,14.04,4.32,4.68,2.34,0.36,7,2,0,0,1,,,,,,,
641778,Eric Lauer,24,24,9,7,0,16,1.000,0.67,1.07,135.2,24,0,0,0,100,165,60,17,3,25,129,51,0,117,2,.231,507,.301,.424,.725,3,6,.667,6,2294,3.58,135.2,10,5,0,0,0,0,54,1.24,566,407,24,0,0,1476,.640,2,2,4,2,215,0.61,.667,16.91,0,2.53,8.56,3.38,7.76,3.98,1.66,0,0,2,0,4,,,,,,,
642547,Freddy Peralta,14,14,8,4,0,12,1.000,0.92,1.71,63.1,13,0,0,0,55,66,26,10,2,4,70,23,0,45,3,.193,233,.272,.305,.577,3,4,.571,0,1109,3.66,64.0,4,3,0,0,0,0,26,1.06,262,192,14,0,0,680,.610,3,0,1,0,71,0.83,.571,17.33,0,3.04,9.84,3.23,6.33,3.66,0.56,0,0,0,1,2,0,0,0,.---,-.--,,
571948,Hoby Milner,54,0,9,4,0,13,1.000,0.24,2.29,51.1,54,1,0,0,57,45,25,12,0,4,48,11,0,49,6,.253,194,.308,.376,.684,0,1,1.000,4,855,4.03,51.1,3,2,0,1,8,1,23,1.17,216,154,54,0,0,537,.630,6,0,1,1,73,1.27,.600,16.66,8,4.36,8.42,1.93,8.59,4.38,0.70,27,3,0,2,3,,,,,,,
592669,Hunter Renfroe,6,6,0,0,0,0,.000,0.00,-.--,0.0,6,0,0,0,74,97,46,17,1,23,93,30,0,89,4,.255,349,.319,.507,.826,1,1,.500,9,1528,,,,,,,,,,,,,,,,,,,,,,177,0.76,,,,,,,,,,,,0,1,3,387,58,160,.280,15.17,,
607054,Jace Peterson,12,9,1,20,0,21,1.000,1.75,2.42,78.0,12,0,0,0,61,46,35,12,2,8,64,22,1,57,2,.254,224,.324,.433,.757,1,10,.909,7,1088,,,,,,,,,,,,,,,,,,,,,,97,1.33,,,,,,,,,,,,0,2,2,252,30,101,.318,28.00,,
669920,Jason Alexander,15,8,12,2,1,15,.933,0.93,2.17,58.0,15,2,0,1,81,49,36,12,2,7,34,22,0,68,3,.301,226,.362,.465,.827,2,3,.600,9,907,4.97,58.0,2,1,0,0,0,0,32,1.55,257,174,15,0,0,567,.630,3,0,1,0,105,1.65,.667,15.64,3,1.55,5.28,3.41,10.55,5.59,1.09,3,1,0,0,6,,,,,,,
669374,Keston Hiura,19,17,0,0,0,0,.000,0.00,-.--,0.0,19,0,0,0,21,25,27,2,0,14,82,19,0,41,7,.243,169,.344,.503,.847,1,5,.833,1,839,,,,,,,,,,,,,,,,,,,,,,85,0.84,,,,,,,,,,,,0,0,0,195,28,78,.370,12.07,,
543939,Kolten Wong,1,0,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,99,96,54,21,4,11,69,35,1,87,11,.253,344,.337,.433,.770,4,13,.765,4,1650,,,,,,,,,,,,,,,,,,,,,,149,1.03,,,,,,,,,,,,0,2,5,397,37,130,.283,31.27,,
649966,Luis Urias,23,21,52,33,3,88,.966,3.70,4.01,191.2,23,10,0,2,74,107,44,11,1,14,85,44,0,73,7,.219,334,.318,.383,.701,2,1,.333,6,1647,,,,,,,,,,,,,,,,,,,,,,128,0.69,,,,,,,,,,,,0,0,5,390,41,143,.246,23.86,,
456713,Matt Bush,13,0,1,0,0,1,1.000,0.08,0.75,12.0,13,0,0,0,10,9,9,1,0,3,16,5,2,10,0,.227,44,.300,.455,.755,0,0,.---,1,191,4.50,12.0,0,1,2,6,3,4,6,1.25,50,36,13,0,0,126,.660,0,0,1,0,20,1.11,.000,15.92,3,3.20,12.00,3.75,7.50,6.75,2.25,1,0,0,0,1,,,,,,,
553882,Omar Narvaez,1,1,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,46,67,19,10,1,4,47,25,1,46,3,.224,205,.316,.341,.657,8,31,.795,3,947,,,,,,,,,,,,,,,,,,,,21,0,70,0.69,,,,,,,,,,,,2,0,1,234,18,84,.271,51.25,4,3.88
657265,Peter Strzelecki,16,0,3,1,0,4,1.000,0.25,1.89,19.1,16,1,0,0,12,21,9,6,0,0,24,10,2,18,1,.257,70,.345,.343,.688,0,1,1.000,1,361,3.26,19.1,1,1,0,1,2,1,7,1.45,86,58,16,0,0,233,.650,1,0,0,0,24,0.57,.500,18.67,9,2.40,11.17,4.66,8.38,4.19,0.00,2,1,0,2,3,,,,,,,
642133,Rowdy Tellez,5,5,0,0,0,0,.000,0.00,-.--,0.0,5,0,0,0,107,120,51,21,0,27,93,52,9,96,5,.231,415,.323,.477,.800,1,1,.500,17,1902,,,,,,,,,,,,,,,,,,,,,,198,0.89,,,,,,,,,,,,0,0,1,473,75,161,.233,15.37,,
573124,Taylor Rogers,10,0,0,2,0,2,1.000,0.20,1.80,10.0,10,0,0,0,5,10,6,2,0,2,15,3,0,7,0,.194,36,.250,.417,.667,0,2,1.000,0,168,4.50,10.0,1,1,1,1,1,0,5,1.00,40,30,10,0,0,114,.680,0,0,1,0,15,0.50,.500,16.80,1,5.00,13.50,2.70,6.30,5.40,1.80,3,0,0,0,1,0,0,0,.---,-.--,,
621438,Tyrone Taylor,1,0,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,68,85,34,15,2,13,85,17,0,67,5,.221,303,.272,.413,.685,1,1,.500,10,1248,,,,,,,,,,,,,,,,,,,,,,125,0.80,,,,,,,,,,,,0,0,2,327,41,132,.261,23.31,,
605170,Victor Caratini,1,0,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,1,2,3,2,0,0,0,1,0,2,1,.400,5,.571,.800,1.371,0,0,.---,0,14,27.00,1.0,0,0,0,0,0,0,3,3.00,7,3,1,0,0,7,.500,1,0,0,0,4,0.50,.---,14.00,1,0.00,0.00,9.00,18.00,27.00,0.00,0,0,0,0,0,245,24,91,.235,26.25,5,3.90
642715,Willy Adames,2,2,0,0,0,0,.000,0.00,-.--,0.0,2,0,0,0,79,128,67,20,0,26,124,38,0,98,1,.231,425,.293,.461,.754,2,5,.714,8,1852,,,,,,,,,,,,,,,,,,,,,,196,0.62,,,,,,,,,,,,0,0,4,468,76,193,.258,16.35,,
676265,,8,4,1,0,0,1,1.000,0.13,0.38,24.2,8,0,0,0,15,37,13,6,0,6,23,12,0,18,2,.194,93,.299,.452,.751,0,2,1.000,0,416,4.74,24.2,0,2,0,0,0,0,13,1.22,107,74,8,0,0,263,.630,2,0,1,0,42,0.41,.000,16.86,4,1.92,8.39,4.38,6.57,4.74,2.19,2,0,0,0,0,,,,,,,
663845,Alfonso Rivas,2,0,0,0,0,0,.000,0.00,-.--,0.0,2,0,0,0,42,34,20,4,1,3,66,20,1,45,2,.243,185,.321,.324,.645,0,3,1.000,1,865,,,,,,,,,,,,,,,,,,,,,,60,1.24,,,,,,,,,,,,0,0,2,209,24,73,.356,61.67,,
676714,Brandon Hughes,42,0,1,3,0,4,1.000,0.10,0.82,44.1,42,0,0,0,28,45,17,2,1,8,59,15,2,30,6,.188,160,.279,.363,.642,0,0,.---,3,760,3.05,44.1,2,1,3,7,2,4,15,1.02,183,133,42,0,0,487,.640,6,0,3,0,58,0.62,.667,17.14,8,3.93,11.98,3.05,6.09,3.45,1.62,17,5,0,0,2,0,0,0,.---,-.--,,
666624,Christopher Morel,2,0,0,0,0,0,.000,0.00,-.--,0.0,2,0,0,0,77,52,49,15,4,13,106,27,0,77,2,.249,309,.312,.450,.762,6,9,.600,5,1308,,,,,,,,,,,,,,,,,,,,,,139,1.48,,,,,,,,,,,,0,1,2,341,36,127,.333,23.77,,
592767,Drew Smyly,18,18,8,2,0,10,1.000,0.56,1.01,89.0,18,0,0,0,86,103,35,21,1,12,73,20,0,87,4,.250,348,.298,.420,.718,1,7,.875,5,1507,3.24,89.0,5,7,0,0,0,0,32,1.20,373,267,18,0,0,1008,.670,4,0,3,1,146,0.83,.417,16.93,0,3.65,7.38,2.02,8.80,3.54,1.21,0,0,0,0,1,,,,,,,
657272,Erich Uelmen,14,0,0,1,1,2,.500,0.07,0.53,17.0,14,0,0,1,20,17,8,2,0,2,14,6,0,14,4,.219,64,.320,.344,.664,0,1,1.000,1,288,3.71,17.0,2,1,0,1,3,1,7,1.18,75,51,14,0,0,167,.580,4,0,1,0,22,1.18,.667,16.94,5,2.33,7.41,3.18,7.41,4.24,1.06,11,3,0,0,1,,,,,,,
614177,Franmil Reyes,12,10,1,18,0,19,1.000,1.58,2.11,81.0,12,0,0,0,1,0,0,0,0,0,1,0,0,0,1,.000,2,.333,.000,.333,0,0,.---,1,10,0.00,1.0,0,0,0,0,0,0,0,0.00,3,3,1,0,0,6,.600,1,0,0,0,0,1.00,.---,10.00,1,-.--,9.00,0.00,0.00,0.00,0.00,1,1,0,0,0,280,28,122,.309,29.22,,
664023,Ian Happ,10,9,0,0,0,0,.000,0.00,-.--,0.0,10,0,0,0,121,94,59,34,2,15,123,49,3,128,5,.276,463,.350,.456,.806,4,7,.636,8,2092,,,,,,,,,,,,,,,,,,,,,,211,1.29,,,,,,,,,,,,0,0,3,520,62,209,.345,30.87,,
665871,Javier Assad,2,2,0,1,0,1,1.000,0.50,1.00,9.0,2,0,0,0,12,11,0,3,0,0,4,6,0,8,0,.229,35,.341,.314,.655,0,0,.---,0,165,0.00,9.0,0,0,0,0,0,0,0,1.56,41,27,2,0,0,92,.560,0,0,1,0,11,1.09,.---,18.33,0,0.67,4.00,6.00,8.00,0.00,0.00,0,0,0,0,0,,,,,,,
608652,Luke Farrell,2,1,1,0,0,1,1.000,0.50,1.29,7.0,2,0,0,0,5,11,3,2,0,1,5,1,0,10,0,.323,31,.344,.484,.828,0,0,.---,0,126,3.86,7.0,0,0,0,0,0,0,3,1.57,32,21,2,0,0,75,.600,0,0,0,0,15,0.45,.---,18.00,0,5.00,6.43,1.29,12.86,3.86,1.29,1,0,0,0,0,,,,,,,
655889,Manuel Rodriguez,2,0,0,0,0,0,.000,0.00,0.00,2.2,2,0,0,0,5,1,2,1,0,0,1,1,0,4,0,.364,11,.417,.455,.872,0,0,.---,1,30,3.38,2.2,0,0,1,2,0,1,1,1.88,12,8,2,0,0,22,.730,0,0,1,0,5,5.00,.---,11.25,1,1.00,3.38,3.38,13.50,6.75,0.00,0,0,0,0,0,,,,,,,
573186,Marcus Stroman,19,19,13,8,0,21,1.000,1.11,1.87,101.2,19,2,0,0,128,85,52,17,1,12,85,29,0,94,1,.242,388,.295,.384,.679,3,7,.700,5,1644,3.98,101.2,3,6,0,0,0,0,45,1.21,422,305,19,0,0,1057,.640,1,1,1,0,149,1.51,.333,16.17,0,2.93,7.52,2.57,8.32,4.60,1.06,0,0,0,1,3,,,,,,,
643410,Leiter Jr.,25,4,7,2,0,9,1.000,0.36,1.47,55.1,25,1,0,0,61,43,28,6,1,10,58,21,2,42,5,.208,202,.296,.396,.692,2,4,.667,5,893,4.23,55.1,2,6,1,3,3,2,26,1.14,230,166,25,0,0,556,.620,5,0,3,0,80,1.42,.250,16.14,9,2.76,9.43,3.42,6.83,4.55,1.63,10,5,0,0,2,,,,,,,
621074,Michael Rucker,29,0,6,2,0,8,1.000,0.28,1.76,41.1,29,1,0,0,42,44,22,6,1,6,36,13,0,39,0,.245,159,.299,.409,.708,0,0,.---,3,688,4.57,41.1,3,1,0,0,3,0,21,1.26,174,124,29,0,0,438,.640,0,0,4,0,65,0.95,.750,16.65,8,2.77,7.84,2.83,8.49,4.79,1.31,17,4,0,0,2,,,,,,,
676369,Nelson Velazquez,6,2,0,0,0,0,.000,0.00,-.--,0.0,6,0,0,0,32,32,17,5,1,6,46,13,0,28,1,.203,138,.276,.384,.660,1,4,.800,4,587,,,,,,,,,,,,,,,,,,,,,,53,1.00,,,,,,,,,,,,0,0,0,152,19,67,.256,23.00,,
663611,Nick Madrigal,53,48,137,102,0,239,1.000,4.51,4.80,448.1,53,44,0,0,79,39,19,6,0,0,24,13,0,48,3,.255,188,.314,.287,.601,1,2,.667,4,794,,,,,,,,,,,,,,,,,,,,,,54,2.03,,,,,,,,,,,,0,2,0,206,5,63,.293,-.--,,
663538,Nico Hoerner,114,109,312,106,11,429,.974,3.67,3.93,958.2,114,52,0,7,121,121,42,18,3,8,50,25,3,118,5,.289,409,.336,.406,.742,2,15,.882,8,1560,,,,,,,,,,,,,,,,,,,,,,166,1.00,,,,,,,,,,,,0,0,1,440,45,147,.313,51.12,,
664731,P.J. Higgins,1,0,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,32,39,17,7,1,6,44,13,0,32,1,.221,145,.289,.407,.696,2,11,.846,1,644,,,,,,,,,,,,,,,,,,,,11,1,59,0.82,,,,,,,,,,,,0,2,0,161,22,60,.274,24.17,2,6.10
542364,Rafael Ortega,21,18,0,0,0,0,.000,0.00,-.--,0.0,21,0,0,0,68,96,32,14,1,6,67,42,2,67,2,.230,291,.326,.347,.673,7,11,.611,9,1402,,,,,,,,,,,,,,,,,,,,,,101,0.71,,,,,,,,,,,,1,1,6,343,28,132,.272,48.50,,
592858,Rowan Wick,53,0,6,4,1,11,.909,0.19,1.67,54.1,53,0,0,1,54,47,35,11,2,8,55,24,2,71,1,.320,222,.382,.495,.877,1,3,.750,7,976,4.64,54.1,4,7,8,12,4,4,28,1.75,252,163,53,0,0,635,.650,1,0,3,0,110,1.15,.364,17.96,16,2.29,9.11,3.98,11.76,5.80,1.33,14,4,0,1,4,,,,,,,
656794,Sean Newcomb,3,0,1,1,0,2,1.000,0.67,3.60,5.0,3,0,0,0,4,7,4,2,0,1,4,4,0,7,0,.318,22,.423,.545,.968,0,3,1.000,0,97,7.20,5.0,0,0,0,0,0,0,4,2.20,26,15,3,0,0,58,.600,0,0,1,0,12,0.57,.---,19.40,0,1.00,7.20,7.20,12.60,7.20,1.80,4,4,0,0,0,,,,,,,
673548,Seiya Suzuki,1,1,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,64,89,41,20,1,10,89,35,3,83,3,.258,322,.333,.419,.752,4,8,.667,7,1513,,,,,,,,,,,,,,,,,,,,,,135,0.72,,,,,,,,,,,,0,0,3,363,40,127,.323,32.20,,
575929,Willson Contreras,37,37,0,0,0,0,.000,0.00,-.--,0.0,37,0,0,0,121,81,63,22,2,21,98,42,0,97,23,.246,395,.351,.471,.822,10,24,.706,13,1753,,,,,,,,,,,,,,,,,,,,21,2,186,1.49,,,,,,,,,,,,1,0,2,462,54,164,.273,18.81,7,4.11
543228,Yan Gomes,9,9,0,0,0,0,.000,0.00,-.--,0.0,9,0,0,0,71,61,18,7,0,6,33,7,0,45,2,.217,207,.247,.338,.585,12,23,.657,11,732,,,,,,,,,,,,,,,,,,,,15,0,70,1.16,,,,,,,,,,,,2,0,3,219,20,107,.228,34.50,1,3.83
656716,Zach McKinstry,2,1,0,0,0,0,.000,0.00,-.--,0.0,2,0,0,0,3,3,4,0,0,1,4,3,0,1,0,.091,11,.286,.364,.650,0,0,.---,0,68,,,,,,,,,,,,,,,,,,,,,,4,1.00,,,,,,,,,,,,0,0,0,14,2,6,.000,11.00,,
676265,,8,4,1,0,0,1,1.000,0.13,0.38,24.2,8,0,0,0,15,37,13,6,0,6,23,12,0,18,2,.194,93,.299,.452,.751,0,2,1.000,0,416,4.74,24.2,0,2,0,0,0,0,13,1.22,107,74,8,0,0,263,.630,2,0,1,0,42,0.41,.000,16.86,4,1.92,8.39,4.38,6.57,4.74,2.19,2,0,0,0,0,,,,,,,
664670,Alejo Lopez,2,0,0,0,0,0,.000,0.00,-.--,0.0,5,0,0,0,1,4,1,0,0,1,0,0,0,1,0,.167,6,.167,.667,.834,0,0,.---,0,12,5.40,1.2,0,0,0,0,0,0,1,0.60,6,5,2,0,0,10,.830,0,0,0,0,4,0.25,.---,7.20,2,-.--,0.00,0.00,5.40,5.40,5.40,1,0,0,0,0,92,3,34,.361,-.--,,
664747,Alexis Diaz,48,0,3,2,1,6,.833,0.10,0.90,50.1,48,0,0,1,29,55,14,3,0,4,69,25,1,23,3,.132,174,.250,.218,.468,0,3,1.000,1,872,1.79,50.1,4,2,6,10,13,4,10,0.95,204,151,48,0,0,547,.630,3,0,6,0,38,0.53,.667,17.32,12,2.76,12.34,4.47,4.11,2.50,0.72,21,4,0,0,2,,,,,,,
606157,Aristides Aquino,43,40,8,80,3,91,.967,2.05,2.36,335.1,43,3,0,1,30,35,15,6,0,4,72,9,0,28,0,.170,165,.213,.279,.492,2,2,.500,0,713,,,,,,,,,,,,,,,,,,,,,,46,0.86,,,,,,,,,,,,0,0,0,174,18,88,.270,41.25,,
605521,Art Warren,36,0,2,1,0,3,1.000,0.08,0.79,34.0,36,0,0,0,25,36,23,2,2,5,37,18,1,31,1,.242,128,.338,.406,.744,1,9,.900,4,585,6.09,34.0,2,3,3,6,4,3,23,1.44,148,102,36,0,0,366,.630,1,0,0,0,52,0.69,.400,17.21,14,2.06,9.79,4.76,8.21,6.09,1.32,20,10,0,0,1,,,,,,,
519222,Austin Romine,1,0,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,9,6,2,1,0,0,7,2,0,4,0,.154,26,.214,.192,.406,0,7,1.000,0,115,,,,,,,,,,,,,,,,,,,,3,0,5,1.50,,,,,,,,,,,,0,0,0,28,0,16,.211,-.--,0,4.29
571656,Buck Farmer,30,0,3,4,1,8,.875,0.23,1.91,33.0,30,0,0,0,28,31,16,6,0,2,38,17,0,28,1,.226,124,.322,.323,.645,2,2,.500,0,602,4.09,33.0,1,1,1,1,3,0,15,1.36,143,99,30,0,0,374,.620,1,0,3,1,40,0.90,.500,18.24,8,2.24,10.36,4.64,7.64,4.36,0.55,18,5,0,0,1,,,,,,,
502624,Chase Anderson,1,1,0,0,0,0,.000,0.00,0.00,1.1,1,0,0,0,2,0,5,1,0,1,2,1,0,4,0,.500,8,.556,1.000,1.556,0,0,.---,0,36,33.75,1.1,0,1,0,0,0,0,5,3.75,9,4,1,0,0,21,.580,0,0,0,0,8,2.00,.000,27.00,0,2.00,13.50,6.75,27.00,33.75,6.75,0,0,0,0,0,,,,,,,
642020,Chuckie Robinson,4,4,1,28,0,29,1.000,7.25,7.91,33.0,4,0,0,0,2,2,2,0,0,1,7,0,0,3,0,.214,14,.214,.429,.643,1,1,.500,0,56,,,,,,,,,,,,,,,,,,,,0,0,6,1.00,,,,,,,,,,,,0,0,0,14,2,1,.333,14.00,1,6.27
592567,Colin Moran,2,2,0,0,0,0,.000,0.00,-.--,0.0,2,0,0,0,34,25,10,3,0,5,29,15,0,22,0,.206,107,.296,.374,.670,0,0,.---,4,519,,,,,,,,,,,,,,,,,,,,,,40,1.36,,,,,,,,,,,,0,0,3,125,23,53,.224,21.40,,
571882,Derek Law,2,0,0,0,1,1,.000,0.00,0.00,2.0,2,0,0,0,3,2,5,0,0,1,2,1,0,4,1,.444,9,.462,.778,1.240,0,1,1.000,0,55,4.50,2.0,0,1,0,1,0,1,1,2.50,13,6,2,0,0,34,.620,1,0,1,0,7,1.50,.000,27.50,1,2.00,9.00,4.50,18.00,22.50,4.50,0,0,0,0,2,,,,,,,
456781,Donovan Solano,24,22,0,0,0,0,.000,0.00,-.--,0.0,24,0,0,0,49,41,20,12,0,3,42,13,0,61,4,.319,191,.371,.429,.800,0,0,.---,4,831,,,,,,,,,,,,,,,,,,,,,,82,1.20,,,,,,,,,,,,0,0,2,210,21,87,.392,63.67,,
519326,Hunter Strickland,53,0,3,2,0,5,1.000,0.09,0.92,49.0,53,0,0,0,31,68,33,14,0,7,44,30,1,51,7,.266,192,.381,.448,.829,0,10,1.000,5,888,5.51,49.0,3,3,7,11,4,4,30,1.65,231,147,53,0,0,552,.620,7,0,1,0,86,0.46,.500,18.12,23,1.47,8.08,5.51,9.37,6.06,1.29,11,4,0,0,2,,,,,,,
664139,Ian Gibaut,1,0,0,0,0,0,.000,0.00,0.00,1.1,1,0,0,0,1,3,0,0,0,0,0,0,0,1,1,.200,5,.333,.200,.533,0,0,.---,0,28,0.00,1.1,0,0,0,0,0,0,0,0.75,6,4,1,0,0,19,.680,1,0,0,0,1,0.33,.---,21.00,0,-.--,0.00,0.00,6.75,0.00,0.00,0,0,0,0,0,,,,,,,
641584,Jake Fraley,7,7,0,0,0,0,.000,0.00,-.--,0.0,7,0,0,0,33,36,23,6,0,7,28,16,0,31,1,.244,127,.331,.457,.788,1,3,.750,0,608,,,,,,,,,,,,,,,,,,,,,,58,0.92,,,,,,,,,,,,0,0,1,145,18,39,.258,18.14,,
669270,Joel Kuhnel,40,0,3,6,1,10,.900,0.23,1.84,44.0,40,0,0,1,51,34,25,11,0,5,41,10,1,47,4,.275,171,.328,.427,.755,2,1,.333,3,664,5.11,44.0,2,2,1,3,4,2,25,1.30,187,132,40,0,0,444,.670,4,0,0,0,73,1.50,.500,15.09,10,4.10,8.39,2.05,9.61,5.11,1.02,11,4,0,1,1,0,0,0,.---,-.--,,
663697,Jonathan India,6,6,0,0,0,0,.000,0.00,-.--,0.0,6,0,0,0,56,80,38,14,1,8,69,16,0,71,11,.257,276,.323,.402,.725,4,2,.333,4,1206,,,,,,,,,,,,,,,,,,,,,,111,0.70,,,,,,,,,,,,0,0,0,303,28,83,.317,34.50,,
676480,Jose Barrero,23,22,47,26,3,76,.961,3.17,3.46,190.2,23,7,0,2,9,18,5,1,0,2,41,2,0,13,0,.160,81,.181,.247,.428,0,1,1.000,1,287,,,,,,,,,,,,,,,,,,,,,,20,0.50,,,,,,,,,,,,0,0,0,83,7,46,.289,40.50,,
643290,Justin Dunn,5,5,2,1,0,3,1.000,0.60,1.17,23.1,5,0,0,0,14,32,12,6,0,7,19,10,0,22,2,.256,86,.343,.570,.913,2,4,.667,2,384,4.63,23.1,1,2,0,0,0,0,12,1.37,99,70,5,0,0,236,.610,2,0,0,0,49,0.44,.333,16.46,0,1.90,7.33,3.86,8.49,4.63,2.70,0,0,0,0,1,,,,,,,
571657,Kyle Farmer,3,3,0,0,0,0,.000,0.00,-.--,0.0,3,0,0,0,114,112,48,22,0,8,74,27,0,107,14,.266,402,.331,.381,.712,3,4,.571,14,1659,,,,,,,,,,,,,,,,,,,,,,153,1.02,,,,,,,,,,,,0,1,4,448,59,152,.306,50.25,,
570666,Luis Cessa,39,3,7,4,1,12,.917,0.28,2.30,43.2,39,2,0,0,54,36,28,4,1,9,32,16,0,47,1,.280,168,.344,.476,.820,1,5,.833,6,688,5.36,43.2,3,2,0,1,5,1,26,1.44,186,131,39,0,0,439,.640,1,0,2,0,80,1.50,.600,15.76,1,2.00,6.60,3.30,9.69,5.77,1.85,19,8,0,0,1,,,,,,,
501985,Mike Minor,15,15,4,3,0,7,1.000,0.47,0.80,79.2,15,0,0,0,62,108,58,24,0,19,66,29,4,94,6,.287,327,.353,.535,.888,0,13,1.000,3,1390,6.10,79.2,3,10,0,0,0,0,54,1.54,365,239,15,0,0,884,.640,6,0,1,0,175,0.57,.231,17.45,0,2.28,7.46,3.28,10.62,6.55,2.15,0,0,0,0,3,,,,,,,
