,playername,gamesPlayed,gamesStarted,assists,putOuts,errors,chances,fielding,rangeFactorPerGame,rangeFactorPer9Inn,innings,games,doublePlays,triplePlays,throwingErrors,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,groundIntoDoublePlay,numberOfPitches,era,inningsPitched,wins,losses,saves,saveOpportunities,holds,blownSaves,earnedRuns,whip,battersFaced,outs,gamesPitched,completeGames,shutouts,strikes,strikePercentage,hitBatsmen,balks,wildPitches,pickoffs,totalBases,groundOutsToAirouts,winPercentage,pitchesPerInning,gamesFinished,strikeoutWalkRatio,strikeoutsPer9Inn,walksPer9Inn,hitsPer9Inn,runsScoredPer9,homeRunsPer9,inheritedRunners,inheritedRunnersScored,catchersInterference,sacBunts,sacFlies,plateAppearances,rbi,leftOnBase,babip,atBatsPerHomeRun,passedBall,catcherERA
621550,Patrick Wisdom,132,3,0,0,0,0,.000,0.00,-.--,0.0,3,0,0,0,75,112,65,27,0,25,180,53,1,96,8,.209,460,.300,.430,.730,4,8,.667,8,2195,,,,,,,,,,,,,,,,,,,,,,198,0.67,,,,,,,,,,,,0,1,2,524,66,239,.276,18.40,,
592858,Rowan Wick,63,0,7,4,1,12,.917,0.17,1.57,63.0,63,0,0,1,60,54,37,13,2,9,68,29,2,79,1,.309,256,.376,.480,.856,1,5,.833,7,1141,4.29,63.0,4,7,9,14,4,5,30,1.71,291,189,63,0,0,744,.650,1,0,3,0,123,1.11,.364,18.11,22,2.34,9.71,4.14,11.29,5.29,1.29,17,5,0,1,4,,,,,,,
673548,Seiya Suzuki,108,1,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,77,102,54,22,2,14,106,41,3,104,4,.269,386,.343,.446,.789,5,9,.643,8,1819,,,,,,,,,,,,,,,,,,,,,,172,0.75,,,,,,,,,,,,0,0,3,434,46,147,.335,27.57,,
489119,Wade Miley,9,8,3,0,1,4,.750,0.33,0.73,37.0,9,0,0,1,47,37,20,5,1,3,28,14,0,31,2,.218,142,.296,.331,.627,1,2,.667,3,566,3.16,37.0,2,2,0,0,0,0,13,1.22,159,111,9,0,0,358,.630,2,0,1,0,47,1.27,.500,15.30,0,2.00,6.81,3.41,7.54,4.86,0.73,0,0,0,0,1,,,,,,,
575929,Willson Contreras,112,39,0,0,0,0,.000,0.00,-.--,0.0,39,0,0,0,131,83,64,23,2,21,102,44,0,99,24,.240,413,.346,.458,.804,2,4,.667,14,1813,,,,,,,,,,,,,,,,,,,,21,2,189,1.58,,,,,,,,,,,,0,0,2,483,54,174,.267,19.67,7,3.97
543228,Yan Gomes,9,9,0,0,0,0,.000,0.00,-.--,0.0,9,0,0,0,94,75,23,11,0,8,46,8,0,64,3,.234,274,.260,.361,.621,17,36,.679,15,995,,,,,,,,,,,,,,,,,,,,18,0,99,1.25,,,,,,,,,,,,2,1,4,290,31,131,.250,34.25,2,3.75
656716,Zach McKinstry,10,1,0,0,0,0,.000,0.00,-.--,0.0,2,0,0,0,3,3,4,0,0,1,4,3,0,1,0,.091,11,.286,.364,.650,0,0,.---,0,68,,,,,,,,,,,,,,,,,,,,,,4,1.00,,,,,,,,,,,,0,0,0,14,2,6,.000,11.00,,
676265,,15,8,1,2,0,3,1.000,0.20,0.61,44.0,15,0,0,0,26,65,26,10,0,11,39,21,0,39,4,.232,168,.330,.488,.818,1,4,.800,0,757,5.11,44.0,0,4,0,0,0,0,25,1.36,194,132,15,0,0,474,.630,4,0,1,0,82,0.40,.000,17.20,7,1.86,7.98,4.30,7.98,5.32,2.25,2,0,0,0,1,,,,,,,
664670,Alejo Lopez,7,6,0,0,0,0,.000,0.00,-.--,0.0,7,0,0,0,2,6,2,0,0,2,0,0,0,2,0,.200,10,.200,.800,1.000,0,0,.---,0,26,6.75,2.2,0,0,0,0,0,0,2,0.75,10,8,3,0,0,19,.730,0,0,0,0,8,0.33,.---,9.75,3,-.--,0.00,0.00,6.75,6.75,6.75,1,0,0,0,0,151,10,50,.308,140.00,,
664747,Alexis Diaz,57,0,6,2,1,9,.889,0.14,1.18,61.1,57,1,0,1,35,67,17,3,0,5,81,31,3,28,4,.135,207,.257,.222,.479,0,6,1.000,3,1037,1.76,61.1,6,3,9,13,13,4,12,0.96,246,184,57,0,0,658,.630,4,0,7,0,46,0.52,.667,16.91,18,2.61,11.89,4.55,4.11,2.49,0.73,25,4,0,1,3,,,,,,,
606157,Aristides Aquino,1,0,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,45,61,24,13,0,10,99,17,0,51,0,.199,256,.249,.367,.616,3,2,.400,1,1078,,,,,,,,,,,,,,,,,,,,,,94,0.74,,,,,,,,,,,,0,0,0,273,30,123,.279,25.60,,
519222,Austin Romine,1,0,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,9,6,2,1,0,0,7,2,0,4,0,.154,26,.214,.192,.406,0,7,1.000,0,115,,,,,,,,,,,,,,,,,,,,3,0,5,1.50,,,,,,,,,,,,0,0,0,28,0,16,.211,-.--,0,4.29
571656,Buck Farmer,42,0,6,5,1,12,.917,0.26,2.20,45.1,42,0,0,0,38,42,21,9,0,2,52,24,0,35,1,.212,165,.314,.303,.617,3,3,.500,0,831,3.97,45.1,2,2,2,3,4,1,20,1.30,192,136,42,0,0,508,.610,1,0,4,1,50,0.90,.500,18.33,10,2.17,10.32,4.76,6.95,4.17,0.40,25,9,0,1,1,,,,,,,
502624,Chase Anderson,8,7,2,0,0,2,1.000,0.25,0.78,23.1,8,0,0,0,24,19,18,4,0,3,23,14,0,16,3,.200,80,.333,.363,.696,2,2,.500,1,480,6.56,23.1,2,4,0,0,0,0,17,1.29,99,70,8,0,0,283,.590,3,0,0,0,29,1.26,.333,20.57,1,1.64,8.87,5.40,6.17,6.94,1.16,0,0,0,0,2,,,,,,,
642020,Chuckie Robinson,24,19,5,128,1,134,.993,5.54,7.48,160.0,24,0,0,1,26,8,2,2,0,1,17,0,0,6,0,.107,56,.107,.196,.303,0,0,.---,5,196,,,,,,,,,,,,,,,,,,,,4,0,11,3.25,,,,,,,,,,,,0,1,0,57,3,28,.132,56.00,1,4.28
656818,Connor Overton,6,4,3,6,0,9,1.000,1.50,2.45,33.0,6,1,0,0,35,43,10,3,0,1,14,11,0,21,0,.188,112,.258,.241,.499,2,1,.333,3,469,2.73,33.0,1,0,0,0,0,0,10,0.97,124,99,6,0,0,300,.640,0,0,0,1,27,0.81,1.000,14.21,1,1.27,3.82,3.00,5.73,2.73,0.27,1,0,0,0,1,,,,,,,
571882,Derek Law,2,0,0,0,1,1,.000,0.00,0.00,2.0,2,0,0,0,3,2,5,0,0,1,2,1,0,4,1,.444,9,.462,.778,1.240,0,1,1.000,0,55,4.50,2.0,0,1,0,1,0,1,1,2.50,13,6,2,0,0,34,.620,1,0,1,0,7,1.50,.000,27.50,1,2.00,9.00,4.50,18.00,22.50,4.50,0,0,0,0,2,,,,,,,
456781,Donovan Solano,77,24,0,0,0,0,.000,0.00,-.--,0.0,26,0,0,0,74,61,22,15,0,4,59,18,1,76,5,.284,268,.338,.384,.722,0,0,.---,4,1133,,,,,,,,,,,,,,,,,,,,,,103,1.21,,,,,,,,,,,,0,0,2,293,24,111,.348,67.00,,
518585,Fernando Cruz,13,2,1,0,0,1,1.000,0.08,0.69,13.2,13,0,0,0,9,15,2,2,0,0,18,9,0,8,1,.160,50,.300,.200,.500,0,2,1.000,0,242,0.66,13.2,0,1,0,1,1,1,1,1.24,60,41,13,0,0,143,.590,1,0,1,0,10,0.60,.000,17.71,1,2.00,11.85,5.93,5.27,1.32,0.00,11,5,0,0,0,,,,,,,
668933,Graham Ashcraft,18,18,11,17,0,28,1.000,1.56,2.55,99.2,18,1,0,0,140,85,54,19,0,10,67,25,0,115,7,.285,404,.335,.406,.741,0,5,1.000,8,1661,4.52,99.2,5,5,0,0,0,0,50,1.40,439,299,18,0,0,1075,.650,7,0,8,0,164,1.65,.500,16.67,0,2.68,6.05,2.26,10.38,4.88,0.90,0,0,0,0,3,,,,,,,
668881,Hunter Greene,23,23,4,6,1,11,.909,0.43,0.76,119.2,23,0,0,1,67,129,64,20,0,24,156,47,0,102,9,.227,450,.310,.431,.741,2,8,.800,5,2110,4.66,119.2,4,13,0,0,0,0,62,1.25,510,359,23,1,1,1332,.630,9,0,4,0,194,0.52,.235,17.63,0,3.32,11.73,3.53,7.67,4.81,1.81,0,0,0,0,4,,,,,,,
519326,Hunter Strickland,65,0,5,3,0,8,1.000,0.12,1.18,61.1,65,0,0,0,43,79,37,18,1,8,58,33,1,61,7,.256,238,.359,.441,.800,0,14,1.000,5,1089,4.99,61.1,3,3,7,11,4,4,34,1.53,281,184,65,0,0,678,.620,7,0,1,0,105,0.54,.500,17.76,34,1.76,8.51,4.84,8.95,5.43,1.17,14,4,0,0,3,0,0,0,.---,-.--,,
664139,Ian Gibaut,1,0,0,0,0,0,.000,0.00,0.00,1.1,1,0,0,0,1,3,0,0,0,0,0,0,0,1,1,.200,5,.333,.200,.533,0,0,.---,0,28,0.00,1.1,0,0,0,0,0,0,0,0.75,6,4,1,0,0,19,.680,1,0,0,0,1,0.33,.---,21.00,0,-.--,0.00,0.00,6.75,0.00,0.00,0,0,0,0,0,,,,,,,
641584,Jake Fraley,14,14,0,0,0,0,.000,0.00,-.--,0.0,14,0,0,0,53,50,33,9,0,12,50,25,1,53,3,.260,204,.346,.480,.826,1,4,.800,1,940,,,,,,,,,,,,,,,,,,,,,,98,1.06,,,,,,,,,,,,0,0,2,234,28,63,.285,17.00,,
669270,Joel Kuhnel,52,0,4,9,1,14,.929,0.25,2.05,57.2,52,0,0,1,66,47,37,14,0,8,55,13,1,63,5,.280,225,.328,.449,.777,2,2,.500,3,907,5.77,57.2,2,3,1,3,5,2,37,1.32,249,173,52,0,0,598,.660,5,0,1,0,101,1.40,.400,15.73,13,4.23,8.58,2.03,9.83,5.77,1.25,17,6,0,2,4,0,0,0,.---,-.--,,
663697,Jonathan India,12,12,0,0,0,0,.000,0.00,-.--,0.0,12,0,0,0,89,106,47,15,2,10,92,31,1,95,12,.249,382,.325,.377,.702,4,3,.429,5,1707,,,,,,,,,,,,,,,,,,,,,,144,0.84,,,,,,,,,,,,0,0,0,425,40,117,.304,38.20,,
676480,Jose Barrero,45,43,101,53,6,160,.963,3.42,3.65,380.1,45,23,0,4,24,36,10,3,0,2,73,6,0,25,0,.158,158,.189,.215,.404,1,3,.750,4,632,,,,,,,,,,,,,,,,,,,,,,34,0.67,,,,,,,,,,,,0,0,0,164,10,92,.277,79.00,,
571657,Kyle Farmer,9,9,0,0,0,0,.000,0.00,-.--,0.0,9,0,0,0,151,144,58,24,1,14,99,31,0,131,16,.253,517,.312,.385,.697,3,4,.571,20,2099,,,,,,,,,,,,,,,,,,,,,,199,1.05,,,,,,,,,,,,0,2,6,572,77,203,.285,36.93,,
570666,Luis Cessa,45,9,11,8,1,20,.950,0.42,2.28,75.2,45,2,0,0,84,75,43,11,2,13,55,27,0,75,2,.261,287,.327,.449,.776,1,6,.857,9,1174,4.76,75.2,4,4,0,1,5,1,40,1.35,318,227,45,0,0,746,.640,2,0,3,0,129,1.12,.500,15.52,1,2.04,6.54,3.21,8.92,5.11,1.55,19,8,0,0,2,,,,,,,
608703,Matt Reynolds,1,0,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,1,3,1,1,0,0,0,0,0,3,2,.500,6,.556,.667,1.223,0,0,.---,0,21,6.75,1.1,0,0,0,0,0,0,1,2.25,9,4,2,0,0,14,.670,2,0,0,0,4,0.33,.---,15.75,2,-.--,0.00,0.00,20.25,6.75,0.00,3,3,0,0,1,0,0,0,.---,-.--,,
672279,Michael Siani,7,5,0,10,0,10,1.000,1.43,2.00,45.1,7,0,0,0,3,6,1,0,0,0,5,0,0,3,0,.176,17,.176,.176,.352,1,0,.000,1,68,,,,,,,,,,,,,,,,,,,,,,3,0.50,,,,,,,,,,,,0,0,0,17,0,10,.250,-.--,,
666157,Nick Lodolo,19,19,10,2,0,12,1.000,0.63,1.05,103.1,19,0,0,0,83,79,44,15,3,13,131,39,0,90,19,.235,383,.336,.392,.728,3,6,.667,8,1779,3.66,103.1,4,7,0,0,0,0,42,1.25,441,310,19,0,0,1116,.630,19,0,6,1,150,1.05,.364,17.22,0,3.36,11.41,3.40,7.84,3.83,1.13,0,0,0,0,0,,,,,,,
665665,Reiver Sanmartin,44,4,5,3,0,8,1.000,0.18,1.29,56.0,44,1,0,0,69,43,41,13,2,7,46,28,2,64,0,.291,220,.369,.464,.833,0,1,1.000,8,1013,6.11,56.0,4,4,0,0,7,0,38,1.64,250,168,44,0,0,625,.620,0,2,2,0,102,1.60,.500,18.09,3,1.64,7.39,4.50,10.29,6.59,1.13,26,9,0,1,1,2,0,0,.000,-.--,,
668715,Spencer Steer,2,2,0,0,0,0,.000,0.00,-.--,0.0,2,0,0,0,21,25,12,4,0,2,20,10,0,18,2,.214,84,.313,.333,.646,1,0,.000,1,383,,,,,,,,,,,,,,,,,,,,,,28,0.84,,,,,,,,,,,,0,0,0,96,6,28,.258,42.00,,
656413,Stuart Fairchild,5,2,0,6,0,6,1.000,1.50,3.18,17.0,4,0,0,0,2,3,1,0,0,0,3,0,0,0,0,.000,8,.000,.000,.000,0,0,.---,0,31,,,,,,,,,,,,,,,,,,,,,,0,0.67,,,,,,,,,,,,0,0,0,8,0,8,.000,-.--,,
670770,TJ Friedl,5,4,0,0,0,0,.000,0.00,-.--,0.0,5,0,0,0,47,89,33,10,5,8,40,20,0,53,7,.238,223,.313,.435,.748,1,7,.875,3,989,,,,,,,,,,,,,,,,,,,,,,97,0.53,,,,,,,,,,,,0,0,6,256,25,73,.249,27.88,,
676265,,15,8,1,2,0,3,1.000,0.20,0.61,44.0,15,0,0,0,26,65,26,10,0,11,39,21,0,39,4,.232,168,.330,.488,.818,1,4,.800,0,757,5.11,44.0,0,4,0,0,0,0,25,1.36,194,132,15,0,0,474,.630,4,0,1,0,82,0.40,.000,17.20,7,1.86,7.98,4.30,7.98,5.32,2.25,2,0,0,0,1,,,,,,,
592325,Ben Gamel,114,21,0,0,0,0,.000,0.00,-.--,0.0,21,0,0,0,92,94,42,20,2,9,96,48,2,85,3,.232,366,.325,.372,.697,1,5,.833,4,1692,,,,,,,,,,,,,,,,,,,,,,136,0.98,,,,,,,,,,,,0,0,1,418,45,129,.290,40.67,,
668804,Bryan Reynolds,143,18,0,0,0,0,.000,0.00,-.--,0.0,18,0,0,0,136,121,73,17,4,27,140,54,6,139,14,.260,534,.343,.459,.802,3,7,.700,13,2265,,,,,,,,,,,,,,,,,,,,,,245,1.12,,,,,,,,,,,,0,0,2,604,61,192,.304,19.78,,
669060,Bryse Wilson,24,20,3,4,0,7,1.000,0.29,0.56,112.1,24,0,0,0,129,118,77,28,1,20,78,30,1,129,9,.289,447,.341,.490,.831,3,6,.667,14,1775,5.53,112.1,3,9,0,0,0,0,69,1.42,494,337,24,0,0,1149,.650,9,0,2,0,219,1.09,.250,15.80,0,2.60,6.25,2.40,10.34,6.17,1.60,4,3,1,1,6,,,,,,,
668751,Cal Mitchell,68,10,0,0,0,0,.000,0.00,-.--,0.0,11,0,0,0,60,53,21,11,0,5,52,18,0,48,0,.227,211,.287,.351,.638,1,3,.750,3,849,,,,,,,,,,,,,,,,,,,,,,74,1.13,,,,,,,,,,,,0,1,1,231,17,88,.277,42.20,,
608328,De Jong,41,0,4,3,1,8,.875,0.17,0.90,70.2,41,0,0,1,57,87,23,15,0,10,58,30,1,50,5,.200,250,.297,.380,.677,2,3,.600,7,1158,2.67,70.2,6,2,1,4,3,3,21,1.13,288,212,41,0,0,710,.610,5,0,4,0,95,0.66,.750,16.39,15,1.93,7.39,3.82,6.37,2.93,1.27,22,5,1,1,1,,,,,,,
670280,David Bednar,44,0,2,0,0,2,1.000,0.05,0.36,50.2,44,1,0,0,33,46,19,11,0,4,69,16,2,41,1,.217,189,.282,.339,.621,0,4,1.000,2,825,2.66,50.2,3,4,19,23,4,4,15,1.13,206,152,44,0,0,545,.660,1,1,2,0,64,0.72,.429,16.28,34,4.31,12.26,2.84,7.28,3.38,0.71,8,1,0,0,0,0,0,0,.---,-.--,,
660636,Diego Castillo,1,1,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,3,1,8,0,0,1,1,3,0,6,1,.545,11,.667,.818,1.485,0,0,.---,1,60,36.00,2.0,0,0,0,0,0,0,8,4.50,15,6,2,0,0,26,.430,1,0,0,0,9,3.00,.---,30.00,2,0.33,4.50,13.50,27.00,36.00,4.50,0,0,0,0,0,276,28,96,.230,23.18,,
621249,Underwood Jr.,50,1,5,3,0,8,1.000,0.16,1.29,56.1,50,1,0,0,64,49,34,11,0,1,54,25,1,57,5,.256,223,.343,.318,.661,2,4,.667,3,986,4.47,56.1,1,6,1,3,12,2,28,1.46,254,169,50,0,0,622,.630,5,0,5,0,71,1.31,.143,17.50,9,2.16,8.63,3.99,9.11,5.43,0.16,18,4,0,0,1,,,,,,,
669261,Jack Suwinski,103,1,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,70,74,42,11,0,18,112,37,1,63,4,.198,318,.289,.403,.692,2,4,.667,5,1521,,,,,,,,,,,,,,,,,,,,,,128,0.95,,,,,,,,,,,,0,0,1,360,36,143,.238,17.67,,
641511,Jason Delay,54,47,15,374,9,398,.977,7.20,8.38,418.2,54,2,0,4,30,39,16,5,0,1,49,9,0,32,2,.213,150,.267,.267,.534,9,36,.800,3,631,,,,,,,,,,,,,,,,,,,,25,2,40,0.77,,,,,,,,,,,,1,0,0,161,11,46,.310,150.00,0,4.71
678225,Hwan Bae,3,2,0,4,0,4,1.000,1.33,1.71,21.0,3,0,0,0,8,5,3,3,0,0,5,2,0,8,1,.308,26,.379,.423,.802,0,3,1.000,0,92,,,,,,,,,,,,,,,,,,,,,,11,1.60,,,,,,,,,,,,0,0,0,29,4,5,.381,-.--,,
670912,Johan Oviedo,14,1,2,3,0,5,1.000,0.36,1.80,25.1,14,1,0,0,21,27,9,6,1,4,26,7,0,26,1,.260,100,.315,.460,.775,0,3,1.000,2,442,3.20,25.1,2,1,0,1,0,1,9,1.30,108,76,14,0,0,296,.670,1,1,1,0,46,0.78,.667,17.45,3,3.71,9.24,2.49,9.24,3.20,1.42,12,6,0,0,0,,,,,,,
608422,Jose Godoy,2,1,1,7,0,8,1.000,4.00,6.55,11.0,2,0,0,0,0,1,2,0,0,0,2,2,0,0,0,.000,3,.400,.000,.400,0,0,.---,0,21,,,,,,,,,,,,,,,,,,,,1,0,0,0.00,,,,,,,,,,,,0,0,0,5,0,3,.000,-.--,0,2.45
658551,Junior Fernandez,13,0,1,0,0,1,1.000,0.08,0.60,15.1,13,0,0,0,22,9,6,2,0,3,12,8,0,17,1,.283,60,.377,.467,.844,0,0,.---,3,261,2.93,15.1,0,0,0,1,3,1,5,1.63,70,46,13,0,0,155,.590,1,0,1,0,28,2.44,.---,17.02,2,1.50,7.04,4.70,9.98,3.52,1.76,10,7,1,0,0,,,,,,,
663647,Ke'Bryan Hayes,133,2,0,0,0,0,.000,0.00,-.--,0.0,2,0,0,0,134,120,53,24,3,7,122,46,0,121,5,.244,495,.314,.347,.661,5,19,.792,10,2173,,,,,,,,,,,,,,,,,,,,,,172,1.12,,,,,,,,,,,,0,0,2,548,41,188,.310,70.71,,
621028,Kevin Newman,3,2,0,0,0,0,.000,0.00,-.--,0.0,3,0,0,0,80,77,31,18,2,2,48,16,0,77,2,.276,279,.319,.376,.695,2,8,.800,6,1056,,,,,,,,,,,,,,,,,,,,,,105,1.04,,,,,,,,,,,,0,2,1,300,23,91,.326,139.50,,
656814,Luis Ortiz,4,0,2,0,0,2,1.000,0.50,3.00,6.1,4,0,0,0,4,11,1,0,0,0,3,2,0,3,0,.143,21,.217,.143,.360,0,1,1.000,1,80,1.42,6.1,0,0,0,0,0,0,1,0.79,23,19,4,0,0,54,.680,0,0,0,0,3,0.36,.---,12.63,3,1.50,4.26,2.84,4.26,1.42,0.00,0,0,0,0,0,,,,,,,
544365,Manny Banuelos,4,0,5,0,0,5,1.000,1.25,5.63,8.1,4,0,0,0,11,6,2,2,0,0,8,3,0,7,0,.219,32,.286,.281,.567,0,0,.---,0,136,2.16,8.1,0,0,1,1,0,0,2,1.20,35,25,4,0,0,82,.600,0,0,0,0,9,1.83,.---,16.32,3,2.67,8.64,3.24,7.56,2.16,0.00,2,2,0,0,0,,,,,,,
609280,Miguel Andujar,27,0,0,0,0,0,.000,0.00,0.00,0.1,1,0,0,0,25,28,9,2,0,1,22,3,0,22,0,.229,96,.250,.281,.531,0,4,1.000,0,353,,,,,,,,,,,,,,,,,,,,,,27,0.89,,,,,,,,,,,,0,0,1,100,8,35,.284,96.00,,
664337,Miguel Yajure,12,1,2,3,0,5,1.000,0.42,1.88,24.1,12,0,0,0,29,25,26,10,0,3,16,16,1,31,2,.307,101,.412,.495,.907,1,1,.500,2,471,8.88,24.1,1,1,1,1,0,0,24,1.93,119,73,12,0,0,284,.600,2,1,4,0,50,1.16,.500,19.36,4,1.00,5.92,5.92,11.47,9.62,1.11,3,1,0,0,0,,,,,,,
656605,Mitch Keller,30,28,14,10,1,25,.960,0.80,1.40,154.0,30,2,0,1,173,132,75,27,2,13,133,58,1,156,11,.265,588,.340,.384,.724,3,17,.850,22,2568,3.92,154.0,5,12,0,0,0,0,67,1.39,663,462,30,0,0,1610,.630,11,1,2,0,226,1.31,.294,16.68,0,2.29,7.77,3.39,9.12,4.38,0.76,0,0,0,2,4,,,,,,,
665833,Oneil Cruz,84,6,0,0,0,0,.000,0.00,-.--,0.0,6,0,0,0,70,53,43,13,4,17,123,26,1,74,1,.232,319,.291,.458,.749,4,10,.714,2,1398,,,,,,,,,,,,,,,,,,,,,,146,1.32,,,,,,,,,,,,0,0,1,347,53,119,.317,18.76,,
672710,Roansy Contreras,21,18,4,5,0,9,1.000,0.43,0.85,95.0,21,0,0,0,77,122,45,28,1,13,86,39,1,82,2,.225,365,.301,.414,.715,3,7,.700,3,1588,3.79,95.0,5,5,0,0,0,0,40,1.27,408,285,21,0,0,1028,.650,2,0,11,0,151,0.63,.500,16.72,1,2.21,8.15,3.69,7.77,4.26,1.23,0,0,0,0,2,,,,,,,
596112,Robert Stephenson,12,0,2,0,0,2,1.000,0.17,1.50,12.1,12,0,0,0,5,13,5,3,0,2,17,1,0,10,1,.227,44,.261,.432,.693,2,1,.333,0,198,3.65,12.1,0,1,0,1,2,1,5,0.89,47,37,12,0,0,139,.700,1,0,1,0,19,0.38,.000,16.05,4,17.00,12.41,0.73,7.30,3.65,1.46,4,0,0,1,0,,,,,,,
666801,Rodolfo Castro,68,2,0,0,0,0,.000,0.00,-.--,0.0,2,0,0,0,63,51,24,8,4,11,73,20,0,56,2,.231,242,.294,.434,.728,3,5,.625,6,985,,,,,,,,,,,,,,,,,,,,,,105,1.24,,,,,,,,,,,,0,0,1,265,25,100,.283,22.00,,
623168,Tyler Heineman,10,0,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,6,2,2,2,0,0,4,0,0,4,0,.267,15,.267,.400,.667,0,0,.---,1,53,,,,,,,,,,,,,,,,,,,,1,0,6,3.00,,,,,,,,,,,,0,1,0,16,1,6,.364,-.--,0,6.12
670990,Yohan Ramirez,7,0,2,1,0,3,1.000,0.43,3.38,8.1,7,0,0,0,4,11,7,2,0,3,10,6,0,7,2,.219,32,.375,.563,.938,0,1,1.000,0,158,7.56,8.1,1,0,0,1,0,1,7,1.56,40,25,7,0,0,92,.580,2,0,1,0,18,0.36,1.000,18.96,3,1.67,10.80,6.48,7.56,7.56,3.24,2,0,0,0,0,,,,,,,
605507,Zach Thompson,29,22,5,5,0,10,1.000,0.34,0.74,121.2,29,0,0,0,143,123,76,23,1,19,90,46,0,138,3,.280,493,.344,.446,.790,2,10,.833,13,2080,5.18,121.2,3,10,0,0,0,0,70,1.51,543,365,29,0,0,1306,.630,3,0,5,0,220,1.16,.231,17.10,1,1.96,6.66,3.40,10.21,5.62,1.41,0,0,0,0,1,,,,,,,
676265,,15,8,1,2,0,3,1.000,0.20,0.61,44.0,15,0,0,0,26,65,26,10,0,11,39,21,0,39,4,.232,168,.330,.488,.818,1,4,.800,0,757,5.11,44.0,0,4,0,0,0,0,25,1.36,194,132,15,0,0,474,.630,4,0,1,0,82,0.40,.000,17.20,7,1.86,7.98,4.30,7.98,5.32,2.25,2,0,0,0,1,,,,,,,
