,playername,gamesPlayed,gamesStarted,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,groundIntoDoublePlay,numberOfPitches,era,inningsPitched,wins,losses,saves,saveOpportunities,holds,blownSaves,earnedRuns,whip,battersFaced,outs,gamesPitched,completeGames,shutouts,strikes,strikePercentage,hitBatsmen,balks,wildPitches,pickoffs,totalBases,groundOutsToAirouts,winPercentage,pitchesPerInning,gamesFinished,strikeoutWalkRatio,strikeoutsPer9Inn,walksPer9Inn,hitsPer9Inn,runsScoredPer9,homeRunsPer9,inheritedRunners,inheritedRunnersScored,catchersInterference,sacBunts,sacFlies,assists,putOuts,errors,chances,fielding,rangeFactorPerGame,rangeFactorPer9Inn,innings,games,doublePlays,triplePlays,throwingErrors,plateAppearances,rbi,leftOnBase,babip,atBatsPerHomeRun,passedBall,catcherERA
668800,Andrew Knizner,1,0,1,1,0,0,0,0,0,0,0,1,0,.333,3,.333,.333,.666,7,21,.750,0,11,0.00,0.2,0,0,0,0,0,0,0,1.50,3,2,1,0,0,8,.730,0,0,16,0,1,1.00,.---,16.50,1,-.--,0.00,0.00,13.50,0.00,0.00,2,2,3,0,0,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,284,25,121,.263,62.75,3,3.90
641512,Ben DeLuzio,20,0,5,5,2,1,0,0,3,3,0,3,1,.200,15,.368,.267,.635,1,0,.000,0,76,,,,,,,,,,,,,,,,,,,,,,4,1.00,,,,,,,,,,,,0,1,0,0,0,0,0,.000,0.00,-.--,0.0,2,0,0,0,20,0,10,.250,-.--,,
680977,Brendan Donovan,16,11,131,81,62,21,1,5,69,60,1,108,14,.280,386,.394,.378,.772,3,2,.400,8,1950,,,,,,,,,,,,,,,,,,,,,,146,1.62,,,,,,,,,,,,0,1,2,0,0,0,0,.000,0.00,-.--,0.0,16,0,0,0,463,44,122,.328,77.20,,
608717,Chris Stratton,19,0,20,17,8,3,0,0,21,11,0,20,1,.260,77,.356,.299,.655,0,0,.---,3,335,3.05,20.2,4,0,0,0,0,0,7,1.50,90,62,19,0,0,207,.620,1,0,0,0,23,1.18,1.000,16.21,8,1.91,9.15,4.79,8.71,3.48,0.00,16,5,0,0,1,1,2,0,3,1.000,0.16,1.35,20.2,19,1,0,0,,,,,,,
572816,Corey Dickerson,19,15,0,3,0,1,0,0,0,1,0,2,0,.400,5,.500,.600,1.100,0,0,.---,0,18,0.00,1.0,0,0,0,0,0,0,0,3.00,6,3,1,0,0,10,.560,0,0,0,0,3,0.00,.---,18.00,1,0.00,0.00,9.00,18.00,0.00,0.00,0,0,0,0,0,0,0,0,0,.000,0.00,-.--,0.0,19,0,0,0,291,34,123,.300,45.83,,
641712,Dakota Hudson,26,25,178,122,64,22,1,9,77,59,0,132,9,.264,500,.348,.366,.714,4,7,.636,25,2186,4.07,137.0,8,7,0,0,0,0,62,1.39,577,411,26,0,0,1307,.600,9,0,3,0,183,1.46,.533,15.96,0,1.31,5.06,3.88,8.67,4.20,0.59,0,0,0,3,6,14,11,1,26,.962,0.96,1.64,137.0,26,1,0,1,,,,,,,
666185,Dylan Carlson,2,1,116,118,56,30,4,8,93,44,1,101,7,.238,424,.317,.384,.701,2,5,.714,6,1934,,,,,,,,,,,,,,,,,,,,,,163,0.98,,,,,,,,,,,,0,0,4,0,0,0,0,.000,0.00,-.--,0.0,2,0,0,0,479,42,202,.284,53.00,,
606149,Giovanny Gallegos,57,0,33,69,23,10,1,6,73,18,1,42,0,.197,213,.256,.338,.594,0,3,1.000,3,988,3.05,59.0,3,6,14,20,12,6,20,1.02,235,177,57,0,0,661,.670,0,1,2,0,72,0.48,.333,16.75,30,4.06,11.14,2.75,6.41,3.51,0.92,11,5,0,1,3,6,3,0,9,1.000,0.16,1.37,59.0,57,0,0,0,,,,,,,
656427,Jack Flaherty,8,8,36,34,18,7,2,4,32,22,0,35,5,.257,136,.380,.426,.806,0,1,1.000,5,643,4.37,35.0,2,1,0,0,0,0,17,1.63,164,105,8,0,0,377,.590,5,0,0,0,58,1.06,.667,18.37,0,1.45,8.23,5.66,9.00,4.63,1.03,0,0,0,1,0,3,3,2,8,.750,0.75,1.54,35.0,8,0,0,2,,,,,,,
663765,Jake Woodford,26,1,57,48,13,7,1,1,22,11,1,42,1,.253,166,.298,.325,.623,0,1,1.000,10,666,2.33,46.1,4,0,0,0,1,0,12,1.14,181,139,26,0,0,435,.650,1,0,3,0,54,1.19,1.000,14.37,15,2.00,4.27,2.14,8.16,2.53,0.19,13,3,0,0,3,0,3,0,3,1.000,0.12,0.59,46.1,26,0,0,0,,,,,,,
668941,JoJo Romero,2,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,.000,.000,.000,0,0,.---,0,0,13.50,2.0,0,0,0,0,0,0,3,2.50,10,6,2,0,0,19,.560,0,0,0,0,0,-.--,.---,17.00,1,1.00,4.50,4.50,18.00,13.50,4.50,0,0,0,0,0,0,0,0,0,.000,0.00,0.00,2.0,2,0,0,0,0,0,0,.---,-.--,,
656756,Jordan Montgomery,21,21,130,109,48,20,0,15,97,23,0,103,7,.236,436,.285,.385,.670,2,5,.714,8,1713,3.69,114.2,3,3,0,0,0,0,47,1.10,469,344,21,0,0,1138,.660,7,0,3,2,168,1.19,.500,14.94,0,4.22,7.61,1.81,8.08,3.77,1.18,0,0,0,2,1,13,4,0,17,1.000,0.81,1.34,114.2,21,1,0,0,,,,,,,
500779,Jose Quintana,12,12,70,57,18,8,1,1,48,16,0,54,1,.238,227,.290,.295,.585,0,2,1.000,13,994,2.01,62.2,3,2,0,0,0,0,14,1.12,247,188,12,0,0,626,.630,1,0,0,0,67,1.23,.600,15.86,0,3.00,6.89,2.30,7.76,2.59,0.14,0,0,1,1,1,6,3,0,9,1.000,0.75,1.31,62.2,12,0,0,0,,,,,,,
660766,Juan Yepez,18,18,54,73,27,13,0,12,59,15,0,63,1,.257,245,.298,.457,.755,0,0,.---,6,1005,,,,,,,,,,,,,,,,,,,,,,112,0.74,,,,,,,,,,,,0,0,4,0,0,0,0,.000,0.00,-.--,0.0,18,0,0,0,265,29,106,.287,20.42,,
663457,Lars Nootbaar,7,2,78,76,51,15,3,14,70,50,1,64,1,.226,283,.339,.449,.788,1,4,.800,3,1350,,,,,,,,,,,,,,,,,,,,,,127,1.03,,,,,,,,,,,,0,0,5,0,0,0,0,.000,0.00,-.--,0.0,7,0,0,0,339,40,104,.245,20.21,,
571945,Miles Mikolas,33,32,228,208,81,31,2,25,153,39,0,170,6,.226,751,.267,.373,.640,3,3,.500,15,3152,3.29,202.1,12,13,0,0,0,0,74,1.03,805,607,33,1,0,2099,.670,6,1,1,0,280,1.10,.480,15.58,0,3.92,6.81,1.73,7.56,3.60,1.11,0,0,1,0,8,14,17,0,31,1.000,0.94,1.38,202.1,33,1,0,0,,,,,,,
571448,Nolan Arenado,17,16,107,219,73,42,1,30,71,52,3,162,7,.292,555,.358,.533,.891,3,5,.625,15,2322,,,,,,,,,,,,,,,,,,,,,,296,0.49,,,,,,,,,,,,0,0,4,0,0,0,0,.000,0.00,-.--,0.0,17,0,0,0,618,102,250,.288,18.50,,
657557,Paul DeJong,73,56,36,60,17,9,0,6,77,20,0,31,4,.153,202,.241,.287,.528,2,3,.600,2,947,,,,,,,,,,,,,,,,,,,,,,58,0.60,,,,,,,,,,,,0,0,2,187,73,6,266,.977,3.56,4.45,526.0,73,45,0,2,228,25,92,.207,33.67,,
502671,Paul Goldschmidt,22,22,118,126,106,41,0,35,140,79,1,178,5,.319,558,.406,.581,.987,0,7,1.000,7,2690,,,,,,,,,,,,,,,,,,,,,,324,0.94,,,,,,,,,,,,2,0,4,0,0,0,0,.000,0.00,-.--,0.0,22,0,0,0,648,114,213,.370,15.94,,
664854,Ryan Helsley,53,0,35,61,11,6,0,6,94,20,1,28,0,.128,218,.202,.239,.441,0,1,1.000,3,957,1.26,64.1,9,1,19,23,7,4,9,0.75,238,193,53,0,0,646,.680,0,0,1,0,52,0.57,.900,14.88,33,4.70,13.15,2.80,3.92,1.54,0.84,21,3,0,0,0,2,6,0,8,1.000,0.15,1.13,64.1,53,1,0,0,,,,,,,
571927,Steven Matz,15,10,46,45,28,10,0,8,54,10,0,50,2,.256,195,.300,.431,.731,0,0,.---,2,849,5.25,48.0,5,3,0,0,2,0,28,1.25,207,144,15,0,0,575,.680,2,0,1,0,84,1.02,.625,17.69,1,5.40,10.13,1.88,9.38,5.25,1.50,1,1,0,0,0,7,2,1,10,.900,0.60,1.69,48.0,15,0,0,0,,,,,,,
669242,Tommy Edman,2,0,168,146,93,30,4,13,111,46,2,150,5,.262,573,.322,.396,.718,3,31,.912,9,2312,,,,,,,,,,,,,,,,,,,,,,227,1.15,,,,,,,,,,,,0,1,1,0,1,0,1,1.000,0.50,3.00,3.0,2,0,0,0,626,56,194,.304,44.08,,
425877,Yadier Molina,1,0,74,92,19,8,0,5,40,5,0,56,2,.215,261,.234,.303,.537,13,20,.606,10,979,18.00,2.0,0,0,0,0,0,0,4,3.00,12,6,2,0,0,27,.680,0,0,15,0,79,0.80,.---,20.00,2,-.--,4.50,0.00,27.00,18.00,9.00,0,0,0,0,1,0,0,0,0,.000,0.00,0.00,1.0,1,0,0,0,269,24,103,.235,52.20,1,3.52
668868,Zack Thompson,21,1,47,26,9,3,0,3,27,13,0,20,0,.167,120,.248,.267,.515,0,1,1.000,1,560,2.12,34.0,1,1,1,1,1,0,8,0.97,133,102,21,0,0,368,.660,0,0,1,0,32,1.81,.500,16.47,4,2.08,7.15,3.44,5.29,2.38,0.79,5,3,0,0,0,3,4,0,7,1.000,0.33,1.85,34.0,21,0,0,0,,,,,,,
676265,,15,8,26,65,26,10,0,11,39,21,0,39,4,.232,168,.330,.488,.818,1,4,.800,0,757,5.11,44.0,0,4,0,0,0,0,25,1.36,194,132,15,0,0,474,.630,4,0,1,0,82,0.40,.000,17.20,7,1.86,7.98,4.30,7.98,5.32,2.25,2,0,0,0,1,1,2,0,3,1.000,0.20,0.61,44.0,15,0,0,0,,,,,,,
676879,Aaron Ashby,26,19,119,66,61,18,2,15,124,47,0,101,6,.249,406,.333,.414,.747,0,7,1.000,9,1841,4.49,104.1,2,10,1,1,1,0,52,1.42,463,313,26,0,0,1182,.640,6,1,7,0,168,1.80,.167,17.65,2,2.64,10.70,4.05,8.71,5.26,1.29,2,1,0,1,3,8,6,0,14,1.000,0.54,1.21,104.1,26,0,0,0,,,,,,,
457705,Andrew McCutchen,134,82,129,144,66,25,0,17,124,57,1,122,4,.237,515,.316,.384,.700,6,8,.571,10,2364,,,,,,,,,,,,,,,,,,,,,,198,0.90,,,,,,,,,,,,0,0,4,0,0,0,0,.000,0.00,-.--,0.0,82,0,0,0,580,69,226,.278,30.29,,
502202,Brad Boxberger,69,0,42,75,23,6,2,6,67,27,1,50,2,.219,228,.304,.342,.646,0,7,1.000,4,1077,3.00,63.0,4,3,1,8,30,7,21,1.22,263,189,69,0,0,691,.640,2,0,0,0,78,0.56,.571,17.10,9,2.48,9.57,3.86,7.14,3.29,0.86,26,11,0,3,3,2,3,1,6,.833,0.07,0.71,63.0,69,0,0,0,,,,,,,
605540,Brandon Woodruff,27,27,104,155,56,28,2,18,190,42,0,122,5,.215,568,.274,.366,.640,5,9,.643,7,2538,3.05,153.1,13,4,0,0,0,0,52,1.07,620,460,27,0,0,1682,.660,5,0,2,0,208,0.67,.765,16.55,0,4.52,11.15,2.47,7.16,3.29,1.06,0,0,2,1,2,13,8,0,21,1.000,0.78,1.24,153.1,27,1,0,0,,,,,,,
608718,Brent Suter,54,0,69,67,32,13,1,9,53,22,0,58,3,.236,246,.306,.407,.713,2,3,.600,6,1070,3.78,66.2,5,3,0,0,1,0,28,1.20,272,200,54,0,0,671,.630,3,0,0,2,100,1.03,.625,16.05,17,2.41,7.16,2.97,7.83,4.32,1.21,19,11,0,1,0,9,2,1,12,.917,0.20,1.50,66.2,54,0,0,1,,,,,,,
592885,Christian Yelich,34,33,179,91,99,25,4,14,157,87,5,144,5,.254,568,.356,.386,.742,2,18,.900,9,2701,,,,,,,,,,,,,,,,,,,,,,219,1.97,,,,,,,,,,,,0,1,2,0,0,0,0,.000,0.00,-.--,0.0,34,0,0,0,663,57,199,.326,40.57,,
669203,Corbin Burnes,32,32,189,153,73,24,6,23,238,51,0,144,13,.199,722,.264,.345,.609,4,5,.556,15,3234,2.98,199.0,12,8,0,0,0,0,66,0.98,788,597,32,0,0,2044,.630,13,0,10,1,249,1.24,.600,16.25,0,4.67,10.76,2.31,6.51,3.30,1.04,0,0,0,0,2,17,30,2,49,.959,1.47,2.13,199.0,32,3,0,2,,,,,,,
642207,Devin Williams,65,0,46,34,17,5,0,2,96,30,1,31,3,.151,205,.267,.205,.472,2,6,.750,4,1068,1.93,60.2,6,4,15,17,26,2,13,1.01,240,182,65,0,0,668,.630,3,0,5,1,42,1.35,.600,17.60,21,3.20,14.24,4.45,4.60,2.52,0.30,13,2,0,0,2,5,3,0,8,1.000,0.12,1.20,60.2,65,0,0,0,,,,,,,
641778,Eric Lauer,28,28,111,182,71,21,3,27,150,55,0,135,2,.235,574,.302,.423,.725,3,6,.667,7,2579,3.83,152.2,10,7,0,0,0,0,65,1.24,639,458,28,0,0,1660,.640,2,2,4,2,243,0.61,.588,16.89,0,2.73,8.84,3.24,7.96,4.19,1.59,0,0,4,0,4,10,9,0,19,1.000,0.68,1.13,152.2,28,0,0,0,,,,,,,
642547,Freddy Peralta,18,17,64,83,31,10,2,6,86,27,0,54,3,.190,284,.266,.303,.569,3,4,.571,1,1353,3.58,78.0,4,4,0,1,0,1,31,1.04,317,234,18,0,0,831,.610,3,0,1,0,86,0.77,.500,17.35,0,3.19,9.92,3.12,6.23,3.58,0.69,0,0,0,1,2,8,4,0,12,1.000,0.67,1.38,78.0,18,0,0,0,,,,,,,
669003,Garrett Mitchell,26,17,6,7,8,3,0,1,26,5,0,16,0,.296,54,.356,.407,.763,0,6,1.000,0,270,,,,,,,,,,,,,,,,,,,,,,22,0.86,,,,,,,,,,,,0,1,0,0,37,1,38,.974,1.42,2.11,158.1,26,0,0,1,60,8,27,.556,54.00,,
571948,Hoby Milner,66,0,72,52,29,15,0,5,62,15,0,60,7,.250,240,.309,.375,.684,0,1,1.000,5,1073,3.82,63.2,3,3,0,1,11,1,27,1.18,268,191,66,0,0,674,.630,7,0,1,1,90,1.38,.500,16.85,9,4.13,8.76,2.12,8.48,4.10,0.71,37,5,0,3,3,10,4,0,14,1.000,0.21,2.00,63.2,66,1,0,0,,,,,,,
592669,Hunter Renfroe,7,7,96,138,62,23,1,29,120,39,1,121,4,.257,470,.318,.496,.814,1,1,.500,11,2012,,,,,,,,,,,,,,,,,,,,,,233,0.70,,,,,,,,,,,,0,2,3,0,0,0,0,.000,0.00,-.--,0.0,7,0,0,0,518,72,206,.284,16.21,,
607054,Jace Peterson,1,0,2,1,0,0,0,0,0,0,0,0,0,.000,3,.000,.000,.000,0,0,.---,0,8,0.00,1.0,0,0,0,0,0,0,0,0.00,3,3,1,0,0,5,.630,0,0,0,0,0,2.00,.---,8.00,1,-.--,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,322,34,123,.306,35.38,,
664776,Jake Cousins,11,0,11,4,4,5,0,1,18,7,1,9,2,.214,42,.353,.405,.758,0,0,.---,1,224,3.18,11.1,2,1,0,1,0,1,4,1.41,51,34,11,0,0,134,.600,2,0,4,0,17,2.75,.667,19.76,6,2.57,14.29,5.56,7.15,3.18,0.79,5,2,0,0,0,1,2,0,3,1.000,0.27,2.45,11.1,11,0,0,0,,,,,,,
669374,Keston Hiura,26,24,32,35,33,7,1,14,109,23,0,51,8,.226,226,.318,.451,.769,2,5,.714,3,1120,,,,,,,,,,,,,,,,,,,,,,102,0.91,,,,,,,,,,,,0,0,1,0,0,0,0,.000,0.00,-.--,0.0,26,0,0,0,258,32,107,.356,16.14,,
543939,Kolten Wong,1,0,121,119,65,24,4,15,88,45,2,108,14,.252,429,.339,.431,.770,6,16,.727,5,2038,,,,,,,,,,,,,,,,,,,,,,185,1.02,,,,,,,,,,,,0,2,5,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,495,47,153,.281,28.60,,
649966,Luis Urias,23,21,89,123,53,16,1,15,97,50,0,94,11,.236,398,.334,.394,.728,2,1,.333,9,1939,,,,,,,,,,,,,,,,,,,,,,157,0.72,,,,,,,,,,,,0,0,5,52,33,3,88,.966,3.70,4.01,191.2,23,10,0,2,464,45,175,.271,26.53,,
456713,Matt Bush,25,1,20,19,15,2,0,6,29,8,2,16,1,.193,83,.269,.434,.703,0,1,1.000,1,369,4.30,23.0,0,2,2,6,9,4,11,1.04,93,69,25,0,0,243,.660,1,0,1,0,36,1.05,.000,16.04,4,3.63,11.35,3.13,6.26,5.87,2.35,5,0,0,0,1,1,3,0,4,1.000,0.16,1.57,23.0,25,0,0,0,,,,,,,
670712,Mike Brosseau,1,0,23,32,15,5,0,6,47,14,0,36,5,.261,138,.350,.428,.778,0,2,1.000,0,672,0.00,3.0,0,0,0,0,0,0,0,1.00,13,9,3,0,0,24,.550,0,0,0,0,59,0.72,.---,14.67,3,0.00,0.00,3.00,6.00,0.00,0.00,1,0,0,0,0,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,157,23,58,.353,23.00,,
553882,Omar Narvaez,83,1,66,84,21,12,1,4,56,29,1,54,3,.209,258,.296,.310,.606,0,0,.---,4,1169,,,,,,,,,,,,,,,,,,,,22,0,80,0.79,,,,,,,,,,,,0,1,1,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,292,23,106,.251,64.50,5,3.86
657265,Peter Strzelecki,29,0,21,40,13,8,0,2,40,15,2,28,1,.226,124,.308,.339,.647,0,2,1.000,1,593,2.91,34.0,2,1,0,2,4,2,11,1.26,145,102,29,0,0,383,.650,1,0,0,0,42,0.53,.667,17.44,12,2.67,10.59,3.97,7.41,3.44,0.53,9,3,0,2,3,5,2,0,7,1.000,0.24,1.85,34.0,29,1,0,0,,,,,,,
642133,Rowdy Tellez,152,9,140,153,66,23,0,34,120,62,9,115,5,.219,525,.306,.457,.763,1,2,.667,20,2378,,,,,,,,,,,,,,,,,,,,,,240,0.92,,,,,,,,,,,,0,0,3,0,0,0,0,.000,0.00,-.--,0.0,9,0,0,0,595,88,222,.217,15.44,,
573124,Taylor Rogers,24,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,.000,.000,.000,0,0,.---,0,0,5.48,23.0,3,3,3,6,4,3,14,1.30,100,69,24,0,0,263,.670,3,0,1,0,0,-.--,.500,17.17,5,3.60,14.09,3.91,7.83,6.26,2.35,6,2,0,0,0,3,2,0,5,1.000,0.21,1.96,23.0,24,0,0,0,0,0,0,.---,-.--,,
641627,Trevor Gott,44,0,47,43,22,8,0,6,43,12,0,32,3,.194,165,.261,.352,.613,1,5,.833,2,738,3.63,44.2,3,3,0,3,11,3,18,0.99,180,134,44,0,0,471,.640,3,0,0,0,58,1.09,.500,16.52,2,3.58,8.66,2.42,6.45,4.43,1.21,21,3,0,0,0,3,2,0,5,1.000,0.11,1.02,44.2,44,0,0,0,,,,,,,
621438,Tyrone Taylor,1,0,86,98,49,20,3,17,101,21,0,85,7,.232,367,.284,.441,.725,2,3,.600,11,1493,,,,,,,,,,,,,,,,,,,,,,162,0.88,,,,,,,,,,,,0,0,3,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,398,50,156,.270,21.59,,
605170,Victor Caratini,1,0,1,2,3,2,0,0,0,1,0,2,1,.400,5,.571,.800,1.371,0,0,.---,0,14,27.00,1.0,0,0,0,0,0,0,3,3.00,7,3,1,0,0,7,.500,1,0,0,0,4,0.50,.---,14.00,1,0.00,0.00,9.00,18.00,27.00,0.00,0,0,0,0,0,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,310,34,121,.227,29.89,5,3.88
642715,Willy Adames,138,2,104,162,83,31,0,31,165,49,3,132,1,.236,559,.297,.458,.755,2,8,.800,11,2453,,,,,,,,,,,,,,,,,,,,,,256,0.64,,,,,,,,,,,,0,0,4,0,0,0,0,.000,0.00,-.--,0.0,2,0,0,0,613,98,250,.275,18.03,,
676265,,15,8,26,65,26,10,0,11,39,21,0,39,4,.232,168,.330,.488,.818,1,4,.800,0,757,5.11,44.0,0,4,0,0,0,0,25,1.36,194,132,15,0,0,474,.630,4,0,1,0,82,0.40,.000,17.20,7,1.86,7.98,4.30,7.98,5.32,2.25,2,0,0,0,1,1,2,0,3,1.000,0.20,0.61,44.0,15,0,0,0,,,,,,,
640470,Adbert Alzolay,5,0,9,8,5,2,1,1,16,1,0,7,1,.175,40,.214,.350,.564,0,0,.---,0,151,4.09,11.0,1,1,0,0,1,0,5,0.73,42,33,5,0,0,105,.700,1,0,0,0,14,1.13,.500,13.73,1,16.00,13.09,0.82,5.73,4.09,0.82,3,2,0,0,0,2,1,0,3,1.000,0.60,2.45,11.0,5,0,0,0,,,,,,,
592716,Adrian Sampson,20,18,102,117,38,18,1,10,70,26,0,97,1,.251,386,.300,.381,.681,2,3,.600,14,1629,3.10,101.2,4,5,0,0,0,0,35,1.21,413,305,20,0,0,1022,.630,1,1,0,0,147,0.87,.444,16.02,2,2.69,6.20,2.30,8.59,3.36,0.89,1,0,0,0,0,12,5,0,17,1.000,0.85,1.51,101.2,20,0,0,0,,,,,,,
663845,Alfonso Rivas,99,0,59,47,27,5,2,3,85,27,1,59,4,.239,247,.321,.312,.633,1,6,.857,1,1180,,,,,,,,,,,,,,,,,,,,,,77,1.26,,,,,,,,,,,,0,1,2,0,0,0,0,.000,0.00,-.--,0.0,3,0,0,0,281,25,98,.348,82.33,,
676714,Brandon Hughes,55,0,37,62,21,5,1,11,68,20,3,41,6,.199,206,.286,.393,.679,0,0,.---,5,955,3.02,56.2,2,2,8,12,8,4,19,1.08,234,170,55,0,0,616,.650,6,0,3,0,81,0.60,.500,16.85,14,3.40,10.80,3.18,6.51,3.34,1.75,30,5,0,0,2,1,3,0,4,1.000,0.07,0.64,56.2,55,0,0,0,0,0,0,.---,-.--,,
666624,Christopher Morel,111,0,89,66,55,19,4,16,133,38,0,88,3,.237,371,.312,.439,.751,7,10,.588,6,1616,,,,,,,,,,,,,,,,,,,,,,163,1.35,,,,,,,,,,,,0,3,2,0,0,0,0,.000,0.00,-.--,0.0,2,0,0,0,417,46,155,.321,23.19,,
623520,David Bote,1,1,25,15,13,7,0,3,44,5,0,28,4,.250,112,.303,.393,.696,0,1,1.000,3,473,,,,,,,,,,,,,,,,,,,,,,44,1.67,,,,,,,,,,,,0,0,1,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,122,7,55,.379,37.33,,
592767,Drew Smyly,22,22,103,121,46,24,1,16,91,26,0,101,5,.243,415,.295,.422,.717,1,9,.900,6,1814,3.47,106.1,7,8,0,0,0,0,41,1.19,447,319,22,0,0,1217,.670,5,0,3,1,175,0.85,.467,17.06,0,3.50,7.70,2.20,8.55,3.89,1.35,0,0,0,0,1,9,2,0,11,1.000,0.50,0.93,106.1,22,0,0,0,,,,,,,
657272,Erich Uelmen,25,0,31,27,15,5,0,3,21,12,1,25,6,.248,101,.352,.386,.738,0,2,1.000,3,463,4.67,27.0,2,1,1,2,3,1,14,1.37,122,81,25,0,0,271,.590,6,0,1,0,39,1.15,.667,17.15,8,1.75,7.00,4.00,8.33,5.00,1.00,16,5,0,0,3,0,2,1,3,.667,0.08,0.67,27.0,25,0,0,1,,,,,,,
606019,Esteban Quiroz,10,9,10,8,3,0,0,0,8,4,0,10,2,.286,35,.390,.286,.676,1,1,.500,0,172,,,,,,,,,,,,,,,,,,,,,,10,1.25,,,,,,,,,,,,0,1,0,29,22,1,52,.981,5.10,5.60,82.0,10,8,0,1,42,3,10,.370,-.--,,
614177,Franmil Reyes,2,1,53,52,24,9,0,9,104,14,0,56,1,.213,263,.254,.350,.604,0,2,1.000,8,1110,0.00,1.0,0,0,0,0,0,0,0,0.00,3,3,1,0,0,6,.600,1,0,0,0,92,1.02,.---,10.00,1,-.--,9.00,0.00,0.00,0.00,0.00,1,1,0,0,2,0,5,0,5,1.000,2.50,5.00,9.0,2,0,0,0,280,28,122,.309,29.22,,
669713,Hayden Wesneski,6,4,32,33,9,6,0,3,33,7,0,24,3,.198,121,.258,.322,.580,2,3,.600,0,495,2.18,33.0,3,2,0,0,0,0,8,0.94,132,99,6,0,0,330,.670,3,0,0,0,39,0.97,.600,15.00,1,4.71,9.00,1.91,6.55,2.45,0.82,0,0,0,0,1,0,5,1,6,.833,0.83,1.36,33.0,6,0,0,1,,,,,,,
664023,Ian Happ,10,9,147,122,72,42,2,17,148,58,4,155,6,.273,568,.344,.444,.788,4,9,.692,11,2553,,,,,,,,,,,,,,,,,,,,,,252,1.20,,,,,,,,,,,,0,0,4,0,0,0,0,.000,0.00,-.--,0.0,10,0,0,0,636,72,257,.339,33.41,,
665871,Javier Assad,8,7,32,38,14,5,1,4,26,19,0,31,0,.244,127,.342,.394,.736,2,5,.714,0,603,3.62,32.1,2,2,0,0,0,0,13,1.55,146,97,8,0,0,363,.600,0,0,1,0,50,0.84,.500,18.65,0,1.37,7.24,5.29,8.63,3.90,1.11,0,0,0,0,0,2,3,0,5,1.000,0.63,1.41,32.1,8,0,0,0,,,,,,,
624522,Keegan Thompson,28,17,99,120,52,20,3,15,103,41,0,102,9,.242,422,.321,.410,.731,3,1,.250,14,1830,3.69,112.1,10,5,1,1,0,0,46,1.27,474,337,28,0,0,1152,.630,9,0,5,0,173,0.83,.667,16.29,4,2.51,8.25,3.28,8.17,4.17,1.20,11,4,0,1,1,3,6,0,9,1.000,0.32,0.72,112.1,28,0,0,0,,,,,,,
655889,Manuel Rodriguez,14,0,20,10,6,4,0,1,8,9,0,10,0,.208,48,.333,.354,.687,0,0,.---,3,203,3.29,13.2,2,0,4,6,2,2,5,1.39,57,41,14,0,0,122,.600,0,0,2,0,17,2.00,1.000,14.85,5,0.89,5.27,5.93,6.59,3.95,0.66,6,1,0,0,0,1,0,0,1,1.000,0.07,0.69,13.2,14,0,0,0,,,,,,,
573186,Marcus Stroman,25,25,177,110,61,25,1,16,119,36,0,123,4,.234,525,.287,.377,.664,5,7,.583,6,2181,3.50,138.2,6,7,0,0,0,0,54,1.15,569,416,25,0,0,1410,.650,4,2,2,0,198,1.61,.462,15.73,0,3.31,7.72,2.34,7.98,3.96,1.04,0,0,0,1,3,21,12,0,33,1.000,1.32,2.15,138.2,25,2,0,0,,,,,,,
643410,Leiter Jr.,34,4,70,54,32,7,2,10,71,25,2,52,7,.212,245,.301,.380,.681,2,6,.750,6,1077,4.05,66.2,2,7,3,6,4,3,30,1.16,279,200,34,0,0,671,.620,7,0,5,0,93,1.30,.222,16.16,11,2.84,9.59,3.38,7.02,4.32,1.35,14,5,0,0,2,9,2,0,11,1.000,0.32,1.50,66.2,34,2,0,0,,,,,,,
621074,Michael Rucker,40,0,52,55,25,6,1,8,49,18,0,49,0,.241,203,.300,.399,.699,0,1,1.000,6,891,4.02,53.2,3,1,0,0,5,0,24,1.25,223,161,40,0,0,565,.630,0,0,4,0,81,0.95,.750,16.60,9,2.72,8.22,3.02,8.22,4.19,1.34,23,5,0,0,2,6,3,0,9,1.000,0.23,1.53,53.2,40,1,0,0,,,,,,,
676369,Nelson Velazquez,76,2,38,43,18,7,3,6,64,18,0,37,2,.203,182,.282,.374,.656,2,5,.714,5,792,,,,,,,,,,,,,,,,,,,,,,68,0.88,,,,,,,,,,,,0,0,0,0,0,0,0,.000,0.00,-.--,0.0,6,0,0,0,202,26,87,.277,30.33,,
