,playername,gamesPlayed,gamesStarted,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,groundIntoDoublePlay,numberOfPitches,era,inningsPitched,wins,losses,saves,saveOpportunities,holds,blownSaves,earnedRuns,whip,battersFaced,outs,gamesPitched,completeGames,shutouts,strikes,strikePercentage,hitBatsmen,balks,wildPitches,pickoffs,totalBases,groundOutsToAirouts,winPercentage,pitchesPerInning,gamesFinished,strikeoutWalkRatio,strikeoutsPer9Inn,walksPer9Inn,hitsPer9Inn,runsScoredPer9,homeRunsPer9,inheritedRunners,inheritedRunnersScored,catchersInterference,sacBunts,sacFlies,assists,putOuts,errors,chances,fielding,rangeFactorPerGame,rangeFactorPer9Inn,innings,games,doublePlays,triplePlays,throwingErrors,passedBall,catcherERA,plateAppearances,rbi,leftOnBase,babip,atBatsPerHomeRun
668800,Andrew Knizner,92,0,64,72,27,9,0,4,58,25,0,51,6,.209,244,.298,.295,.593,1,0,.000,8,1039,0.00,0.2,0,0,0,0,0,0,0,1.50,3,2,1,0,0,8,.730,0,0,0,0,72,0.89,.---,16.50,1,-.--,0.00,0.00,13.50,0.00,0.00,2,2,0,1,0,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,3,3.92,276,25,114,.258,61.00
641512,Ben DeLuzio,17,4,3,4,2,1,0,0,3,3,0,3,0,.250,12,.400,.333,.733,1,0,.000,0,63,,,,,,,,,,,,,,,,,,,,,,4,0.75,,,,,,,,,,,,0,1,0,0,17,0,17,1.000,1.13,3.06,50.0,15,0,0,0,,,16,0,7,.333,-.--
680977,Brendan Donovan,16,11,125,78,59,20,1,5,69,59,1,105,12,.281,374,.394,.380,.774,3,2,.400,7,1889,,,,,,,,,,,,,,,,,,,,,,142,1.60,,,,,,,,,,,,0,1,2,0,0,0,0,.000,0.00,-.--,0.0,16,0,0,0,,,448,44,116,.331,74.80
608717,Chris Stratton,18,0,20,15,8,3,0,0,21,10,0,18,1,.247,73,.341,.288,.629,0,0,.---,3,323,3.15,20.0,4,0,0,0,0,0,7,1.40,85,60,18,0,0,201,.620,1,0,0,0,21,1.33,1.000,16.15,7,2.10,9.45,4.50,8.10,3.60,0.00,16,5,0,0,1,1,2,0,3,1.000,0.17,1.35,20.0,18,1,0,0,,,,,,,
572816,Corey Dickerson,1,0,0,3,0,1,0,0,0,1,0,2,0,.400,5,.500,.600,1.100,0,0,.---,0,18,0.00,1.0,0,0,0,0,0,0,0,3.00,6,3,1,0,0,10,.560,0,0,0,0,3,0.00,.---,18.00,1,0.00,0.00,9.00,18.00,0.00,0.00,0,0,0,0,0,0,0,0,0,.000,0.00,-.--,0.0,19,0,0,0,,,277,30,115,.305,52.60
641712,Dakota Hudson,26,25,178,122,64,22,1,9,77,59,0,132,9,.264,500,.348,.366,.714,4,7,.636,25,2186,4.07,137.0,8,7,0,0,0,0,62,1.39,577,411,26,0,0,1307,.600,9,0,3,0,183,1.46,.533,15.96,0,1.31,5.06,3.88,8.67,4.20,0.59,0,0,0,3,6,14,11,1,26,.962,0.96,1.64,137.0,26,1,0,1,,,,,,,
666185,Dylan Carlson,2,1,116,115,54,29,4,8,92,40,1,99,7,.237,418,.311,.383,.694,2,5,.714,6,1889,,,,,,,,,,,,,,,,,,,,,,160,1.01,,,,,,,,,,,,0,0,4,0,0,0,0,.000,0.00,-.--,0.0,2,0,0,0,,,469,40,198,.283,52.25
606149,Giovanny Gallegos,56,0,33,69,22,10,1,6,72,15,1,42,0,.198,212,.248,.340,.588,0,2,1.000,3,964,2.91,58.2,3,5,14,20,12,6,19,0.97,231,176,56,0,0,651,.680,0,1,2,0,72,0.48,.375,16.43,30,4.80,11.05,2.30,6.44,3.38,0.92,11,5,0,1,3,6,3,0,9,1.000,0.16,1.40,58.2,56,0,0,0,,,,,,,
656427,Jack Flaherty,8,8,36,34,18,7,2,4,32,22,0,35,5,.257,136,.380,.426,.806,0,1,1.000,5,643,4.37,35.0,2,1,0,0,0,0,17,1.63,164,105,8,0,0,377,.590,5,0,0,0,58,1.06,.667,18.37,0,1.45,8.23,5.66,9.00,4.63,1.03,0,0,0,1,0,3,3,2,8,.750,0.75,1.54,35.0,8,0,0,2,,,,,,,
663765,Jake Woodford,25,1,56,45,13,7,1,1,22,11,1,40,1,.250,160,.297,.325,.622,0,1,1.000,9,644,2.42,44.2,4,0,0,0,1,0,12,1.14,175,134,25,0,0,418,.650,1,0,3,0,52,1.24,1.000,14.42,14,2.00,4.43,2.22,8.06,2.62,0.20,12,3,0,0,3,0,3,0,3,1.000,0.12,0.61,44.2,25,0,0,0,,,,,,,
668941,JoJo Romero,2,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,.000,.000,.000,0,0,.---,0,0,13.50,2.0,0,0,0,0,0,0,3,2.50,10,6,2,0,0,19,.560,0,0,0,0,0,-.--,.---,17.00,1,1.00,4.50,4.50,18.00,13.50,4.50,0,0,0,0,0,0,0,0,0,.000,0.00,0.00,2.0,2,0,0,0,,,0,0,0,.---,-.--
656756,Jordan Montgomery,21,21,130,109,48,20,0,15,97,23,0,103,7,.236,436,.285,.385,.670,2,5,.714,8,1713,3.69,114.2,3,3,0,0,0,0,47,1.10,469,344,21,0,0,1138,.660,7,0,3,2,168,1.19,.500,14.94,0,4.22,7.61,1.81,8.08,3.77,1.18,0,0,0,2,1,13,4,0,17,1.000,0.81,1.34,114.2,21,1,0,0,,,,,,,
500779,Jose Quintana,11,11,67,52,18,8,1,1,48,15,0,53,1,.243,218,.294,.303,.597,0,2,1.000,12,956,2.11,59.2,3,2,0,0,0,0,14,1.14,237,179,11,0,0,605,.630,1,0,0,0,66,1.29,.600,16.02,0,3.20,7.24,2.26,7.99,2.72,0.15,0,0,1,1,1,6,3,0,9,1.000,0.82,1.37,59.2,11,0,0,0,,,,,,,
660766,Juan Yepez,18,18,51,71,27,11,0,12,58,15,0,60,1,.254,236,.297,.453,.750,0,0,.---,6,971,,,,,,,,,,,,,,,,,,,,,,107,0.72,,,,,,,,,,,,0,0,4,0,0,0,0,.000,0.00,-.--,0.0,18,0,0,0,,,256,29,102,.282,19.67
663457,Lars Nootbaar,6,2,76,73,49,13,3,14,66,49,1,62,1,.228,272,.343,.452,.795,1,4,.800,3,1298,,,,,,,,,,,,,,,,,,,,,,123,1.04,,,,,,,,,,,,0,0,5,0,0,0,0,.000,0.00,-.--,0.0,6,0,0,0,,,327,40,98,.244,19.43
571945,Miles Mikolas,32,32,223,204,80,29,2,25,153,39,0,167,6,.226,739,.268,.372,.640,3,3,.500,15,3114,3.30,199.1,12,13,0,0,0,0,73,1.03,793,598,32,1,0,2071,.670,6,1,1,0,275,1.09,.480,15.62,0,3.92,6.91,1.76,7.54,3.61,1.13,0,0,1,0,8,14,17,0,31,1.000,0.97,1.40,199.1,32,1,0,0,,,,,,,
571448,Nolan Arenado,145,15,105,217,71,41,1,30,71,51,3,161,7,.293,550,.358,.535,.893,3,5,.625,15,2308,,,,,,,,,,,,,,,,,,,,,,294,0.48,,,,,,,,,,,,0,0,4,0,0,0,0,.000,0.00,-.--,0.0,16,0,0,0,,,612,101,245,.289,18.33
657557,Paul DeJong,72,53,36,57,17,8,0,6,70,20,0,29,4,.153,190,.245,.289,.534,2,3,.600,2,895,,,,,,,,,,,,,,,,,,,,,,55,0.63,,,,,,,,,,,,0,0,2,181,70,5,256,.980,3.59,4.52,500.0,70,43,0,2,,,216,24,88,.198,31.67
502671,Paul Goldschmidt,148,22,116,126,103,41,0,35,139,77,1,177,5,.319,554,.405,.583,.988,0,7,1.000,7,2662,,,,,,,,,,,,,,,,,,,,,,323,0.92,,,,,,,,,,,,2,0,4,0,0,0,0,.000,0.00,-.--,0.0,22,0,0,0,,,642,114,211,.370,15.83
664854,Ryan Helsley,53,0,35,61,11,6,0,6,94,20,1,28,0,.128,218,.202,.239,.441,0,1,1.000,3,957,1.26,64.1,9,1,19,23,7,4,9,0.75,238,193,53,0,0,646,.680,0,0,1,0,52,0.57,.900,14.88,33,4.70,13.15,2.80,3.92,1.54,0.84,21,3,0,0,0,2,6,0,8,1.000,0.15,1.13,64.1,53,1,0,0,,,,,,,
571927,Steven Matz,13,10,42,43,27,9,0,8,52,10,0,49,2,.263,186,.308,.441,.749,0,0,.---,2,811,5.32,45.2,5,3,0,0,1,0,27,1.29,198,137,13,0,0,548,.680,2,0,1,0,82,0.98,.625,17.76,1,5.20,10.25,1.97,9.66,5.32,1.58,1,1,0,0,0,7,2,1,10,.900,0.69,1.80,45.2,13,0,0,0,,,,,,,
669242,Tommy Edman,151,0,167,146,93,30,4,13,111,45,2,149,5,.261,571,.320,.396,.716,3,31,.912,9,2299,,,,,,,,,,,,,,,,,,,,,,226,1.14,,,,,,,,,,,,0,1,1,0,1,0,1,1.000,0.50,3.00,3.0,2,0,0,0,,,623,56,194,.304,43.92
425877,Yadier Molina,77,0,72,89,19,8,0,5,40,5,0,56,2,.218,257,.239,.307,.546,0,2,1.000,9,958,18.00,2.0,0,0,0,0,0,0,4,3.00,12,6,2,0,0,27,.680,0,0,0,0,79,0.81,.---,20.00,2,-.--,4.50,0.00,27.00,18.00,9.00,0,0,0,0,0,0,0,0,0,.000,0.00,0.00,1.0,1,0,0,0,1,3.47,264,23,100,.241,51.40
668868,Zack Thompson,20,1,43,26,8,3,0,2,24,13,0,19,0,.170,112,.256,.250,.506,0,1,1.000,1,530,1.99,31.2,1,1,1,1,1,0,7,1.01,125,95,20,0,0,346,.650,0,0,1,0,28,1.65,.500,16.74,4,1.85,6.82,3.69,5.40,2.27,0.57,4,3,0,0,0,3,4,0,7,1.000,0.35,2.03,31.2,20,0,0,0,,,,,,,
676265,,15,8,26,65,26,10,0,11,39,21,0,39,4,.232,168,.330,.488,.818,1,4,.800,0,757,5.11,44.0,0,4,0,0,0,0,25,1.36,194,132,15,0,0,474,.630,4,0,1,0,82,0.40,.000,17.20,7,1.86,7.98,4.30,7.98,5.32,2.25,2,0,0,0,1,1,2,0,3,1.000,0.20,0.61,44.0,15,0,0,0,,,,,,,
676879,Aaron Ashby,25,18,115,63,59,18,2,14,118,47,0,98,6,.251,390,.339,.415,.754,0,7,1.000,9,1776,4.50,100.0,2,10,1,1,1,0,50,1.45,447,300,25,0,0,1145,.640,6,1,7,0,162,1.83,.167,17.76,2,2.51,10.62,4.23,8.82,5.31,1.26,2,1,0,1,3,8,6,0,14,1.000,0.56,1.26,100.0,25,0,0,0,,,,,,,
457705,Andrew McCutchen,131,80,128,143,66,25,0,17,120,51,0,121,4,.238,508,.310,.388,.698,6,8,.571,10,2297,,,,,,,,,,,,,,,,,,,,,,197,0.90,,,,,,,,,,,,0,0,4,0,0,0,0,.000,0.00,-.--,0.0,80,0,0,0,,,567,69,225,.277,29.88
502202,Brad Boxberger,66,0,38,72,22,6,2,6,65,27,1,49,2,.224,219,.311,.352,.663,0,7,1.000,4,1036,3.15,60.0,3,3,1,8,29,7,21,1.27,253,180,66,0,0,663,.640,2,0,0,0,77,0.53,.500,17.27,8,2.41,9.75,4.05,7.35,3.30,0.90,26,11,0,2,3,2,2,1,5,.800,0.06,0.60,60.0,66,0,0,0,,,,,,,
605540,Brandon Woodruff,26,26,101,148,54,28,1,17,183,41,0,119,5,.217,549,.277,.364,.641,5,8,.615,7,2438,3.05,147.1,13,4,0,0,0,0,50,1.09,599,442,26,0,0,1618,.660,5,0,2,0,200,0.68,.765,16.55,0,4.46,11.18,2.50,7.27,3.30,1.04,0,0,2,1,1,13,8,0,21,1.000,0.81,1.29,147.1,26,1,0,0,,,,,,,
608718,Brent Suter,52,0,67,62,31,13,1,9,52,21,0,57,2,.241,237,.308,.418,.726,2,3,.600,5,1032,3.96,63.2,5,3,0,0,1,0,28,1.23,261,191,52,0,0,650,.630,2,0,0,2,99,1.08,.625,16.21,17,2.48,7.35,2.97,8.06,4.38,1.27,19,11,0,1,0,9,2,1,12,.917,0.21,1.57,63.2,52,0,0,1,,,,,,,
592885,Christian Yelich,149,32,175,90,96,25,4,12,155,83,5,140,5,.251,557,.352,.375,.727,2,17,.895,9,2647,,,,,,,,,,,,,,,,,,,,,,209,1.94,,,,,,,,,,,,0,1,2,0,0,0,0,.000,0.00,-.--,0.0,33,0,0,0,,,648,54,197,.327,46.42
669203,Corbin Burnes,32,32,189,153,73,24,6,23,238,51,0,144,13,.199,722,.264,.345,.609,4,5,.556,15,3234,2.98,199.0,12,8,0,0,0,0,66,0.98,788,597,32,0,0,2044,.630,13,0,10,1,249,1.24,.600,16.25,0,4.67,10.76,2.31,6.51,3.30,1.04,0,0,0,0,2,17,30,2,49,.959,1.47,2.13,199.0,32,3,0,2,,,,,,,
642207,Devin Williams,64,0,46,34,15,5,0,2,95,28,1,30,3,.148,203,.258,.202,.460,2,5,.714,4,1047,1.64,60.1,6,3,15,16,26,1,11,0.96,236,181,64,0,0,658,.630,3,0,4,1,41,1.35,.667,17.35,21,3.39,14.17,4.18,4.48,2.24,0.30,13,2,0,0,2,5,3,0,8,1.000,0.13,1.20,60.1,64,0,0,0,,,,,,,
641778,Eric Lauer,28,28,111,182,71,21,3,27,150,55,0,135,2,.235,574,.302,.423,.725,3,6,.667,7,2579,3.83,152.2,10,7,0,0,0,0,65,1.24,639,458,28,0,0,1660,.640,2,2,4,2,243,0.61,.588,16.89,0,2.73,8.84,3.24,7.96,4.19,1.59,0,0,4,0,4,10,9,0,19,1.000,0.68,1.13,152.2,28,0,0,0,,,,,,,
642547,Freddy Peralta,17,16,61,79,31,10,2,6,82,27,0,52,3,.192,271,.271,.310,.581,3,4,.571,0,1298,3.77,74.0,4,4,0,1,0,1,31,1.07,304,222,17,0,0,796,.610,3,0,1,0,84,0.77,.500,17.54,0,3.04,9.97,3.28,6.32,3.77,0.73,0,0,0,1,2,8,4,0,12,1.000,0.71,1.46,74.0,17,0,0,0,,,,,,,
669003,Garrett Mitchell,24,16,6,7,8,3,0,1,24,5,0,16,0,.308,52,.368,.423,.791,0,6,1.000,0,259,,,,,,,,,,,,,,,,,,,,,,22,0.86,,,,,,,,,,,,0,1,0,0,34,1,35,.971,1.42,2.05,149.1,24,0,0,1,,,58,8,25,.556,52.00
571948,Hoby Milner,64,0,69,51,27,14,0,4,59,15,0,56,6,.243,230,.303,.357,.660,0,1,1.000,5,1020,3.67,61.1,3,3,0,1,11,1,25,1.16,256,184,64,0,0,643,.630,6,0,1,1,82,1.35,.500,16.63,9,3.93,8.66,2.20,8.22,3.96,0.59,37,5,0,2,3,10,4,0,14,1.000,0.22,2.07,61.1,64,1,0,0,,,,,,,
592669,Hunter Renfroe,121,7,93,135,59,22,1,28,118,39,1,115,4,.252,457,.314,.488,.802,1,1,.500,11,1967,,,,,,,,,,,,,,,,,,,,,,223,0.69,,,,,,,,,,,,0,1,3,0,0,0,0,.000,0.00,-.--,0.0,7,0,0,0,,,504,70,204,.277,16.32
607054,Jace Peterson,1,0,2,1,0,0,0,0,0,0,0,0,0,.000,3,.000,.000,.000,0,0,.---,0,8,0.00,1.0,0,0,0,0,0,0,0,0.00,3,3,1,0,0,5,.630,0,0,0,0,0,2.00,.---,8.00,1,-.--,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,,,318,34,121,.311,34.88
623437,Justin Topa,6,0,12,4,4,0,0,0,4,4,1,7,0,.259,27,.355,.259,.614,1,1,.500,1,108,2.70,6.2,0,0,0,1,1,1,2,1.65,31,20,6,0,0,66,.610,0,0,0,1,7,3.00,.---,16.20,1,1.00,5.40,5.40,9.45,5.40,0.00,3,1,0,0,0,4,0,0,4,1.000,0.67,6.00,6.2,6,0,0,0,,,,,,,
669374,Keston Hiura,26,24,32,34,33,7,1,14,107,23,0,51,8,.229,223,.322,.457,.779,2,5,.714,3,1107,,,,,,,,,,,,,,,,,,,,,,102,0.94,,,,,,,,,,,,0,0,1,0,0,0,0,.000,0.00,-.--,0.0,26,0,0,0,,,255,32,104,.359,15.93
543939,Kolten Wong,130,0,119,118,64,24,4,15,86,43,1,106,14,.251,422,.337,.434,.771,5,16,.762,5,2007,,,,,,,,,,,,,,,,,,,,,,183,1.01,,,,,,,,,,,,0,2,5,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,,,486,46,151,.279,28.13
649966,Luis Urias,114,21,87,123,52,15,1,15,96,49,0,91,10,.232,392,.329,.390,.719,2,1,.333,7,1912,,,,,,,,,,,,,,,,,,,,,,153,0.71,,,,,,,,,,,,0,0,5,52,33,3,88,.966,3.70,4.01,191.2,23,10,0,2,,,456,44,169,.266,26.13
456713,Matt Bush,23,1,19,14,15,2,0,6,28,8,2,16,1,.211,76,.291,.474,.765,0,1,1.000,1,349,4.79,20.2,0,2,2,6,8,4,11,1.16,86,62,23,0,0,228,.650,1,0,1,0,36,1.36,.000,16.89,4,3.50,12.19,3.48,6.97,6.53,2.61,2,0,0,0,1,1,3,0,4,1.000,0.17,1.80,20.2,23,0,0,0,,,,,,,
670712,Mike Brosseau,66,0,23,30,15,5,0,6,43,14,0,36,4,.273,132,.360,.447,.807,0,2,1.000,0,634,0.00,3.0,0,0,0,0,0,0,0,1.00,13,9,3,0,0,24,.550,0,0,0,0,59,0.77,.---,14.67,3,0.00,0.00,3.00,6.00,0.00,0.00,1,0,0,0,0,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,,,150,23,51,.361,22.00
553882,Omar Narvaez,80,1,65,84,20,12,1,4,55,27,1,54,3,.211,256,.293,.313,.606,0,0,.---,4,1148,,,,,,,,,,,,,,,,,,,,22,0,80,0.77,,,,,,,,,,,,0,1,1,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,5,3.88,288,23,106,.253,64.00
657265,Peter Strzelecki,28,0,20,39,13,8,0,2,40,15,2,28,1,.230,122,.312,.344,.656,0,2,1.000,1,588,2.97,33.1,2,1,0,2,4,2,11,1.29,143,100,28,0,0,379,.640,1,0,0,0,42,0.51,.667,17.64,11,2.67,10.80,4.05,7.56,3.51,0.54,8,3,0,2,3,5,2,0,7,1.000,0.25,1.91,33.1,28,1,0,0,,,,,,,
642133,Rowdy Tellez,9,9,137,148,65,23,0,34,118,62,9,113,5,.220,513,.309,.464,.773,1,2,.667,19,2335,,,,,,,,,,,,,,,,,,,,,,238,0.93,,,,,,,,,,,,0,0,3,0,0,0,0,.000,0.00,-.--,0.0,9,0,0,0,,,583,88,215,.217,15.09
573124,Taylor Rogers,42,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,.000,.000,.000,0,0,.---,0,0,5.91,21.1,3,3,3,6,4,3,14,1.22,91,64,22,0,0,237,.660,3,0,1,0,0,-.--,.500,16.78,5,3.67,13.92,3.80,7.17,6.75,2.53,4,0,0,0,0,3,2,0,5,1.000,0.23,2.14,21.1,22,0,0,0,,,0,0,0,.---,-.--
641627,Trevor Gott,42,0,44,41,21,8,0,6,40,12,0,30,3,.194,155,.265,.361,.626,1,5,.833,2,691,3.86,42.0,3,2,0,3,11,3,18,1.00,170,126,42,0,0,439,.640,3,0,0,0,56,1.07,.600,16.45,1,3.33,8.57,2.57,6.43,4.50,1.29,20,3,0,0,0,3,1,0,4,1.000,0.10,0.86,42.0,42,0,0,0,,,,,,,
621438,Tyrone Taylor,115,0,83,96,48,19,3,17,99,20,0,83,7,.232,358,.284,.444,.728,2,3,.600,11,1460,,,,,,,,,,,,,,,,,,,,,,159,0.86,,,,,,,,,,,,0,0,3,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,,,388,50,148,.269,21.06
605170,Victor Caratini,1,0,1,2,3,2,0,0,0,1,0,2,1,.400,5,.571,.800,1.371,0,0,.---,0,14,27.00,1.0,0,0,0,0,0,0,3,3.00,7,3,1,0,0,7,.500,1,0,0,0,4,0.50,.---,14.00,1,0.00,0.00,9.00,18.00,27.00,0.00,0,0,0,0,0,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,5,3.90,301,33,114,.232,29.00
642715,Willy Adames,2,2,102,155,83,31,0,31,160,49,3,130,1,.239,543,.302,.468,.770,2,8,.800,11,2391,,,,,,,,,,,,,,,,,,,,,,254,0.66,,,,,,,,,,,,0,0,4,0,0,0,0,.000,0.00,-.--,0.0,2,0,0,0,,,597,96,240,.278,17.52
676265,,15,8,26,65,26,10,0,11,39,21,0,39,4,.232,168,.330,.488,.818,1,4,.800,0,757,5.11,44.0,0,4,0,0,0,0,25,1.36,194,132,15,0,0,474,.630,4,0,1,0,82,0.40,.000,17.20,7,1.86,7.98,4.30,7.98,5.32,2.25,2,0,0,0,1,1,2,0,3,1.000,0.20,0.61,44.0,15,0,0,0,,,,,,,
640470,Adbert Alzolay,4,0,7,5,5,2,1,1,12,1,0,7,1,.226,31,.273,.452,.725,0,0,.---,0,118,5.63,8.0,1,1,0,0,1,0,5,1.00,33,24,4,0,0,80,.680,1,0,0,0,14,1.40,.500,14.75,1,12.00,13.50,1.13,7.88,5.63,1.13,3,2,0,0,0,2,0,0,2,1.000,0.50,2.25,8.0,4,0,0,0,,,,,,,
592716,Adrian Sampson,20,18,102,117,38,18,1,10,70,26,0,97,1,.251,386,.300,.381,.681,2,3,.600,14,1629,3.10,101.2,4,5,0,0,0,0,35,1.21,413,305,20,0,0,1022,.630,1,1,0,0,147,0.87,.444,16.02,2,2.69,6.20,2.30,8.59,3.36,0.89,1,0,0,0,0,12,5,0,17,1.000,0.85,1.51,101.2,20,0,0,0,,,,,,,
663845,Alfonso Rivas,96,0,58,46,27,5,2,3,84,26,1,59,4,.242,244,.322,.316,.638,1,6,.857,1,1161,,,,,,,,,,,,,,,,,,,,,,77,1.26,,,,,,,,,,,,0,1,2,0,0,0,0,.000,0.00,-.--,0.0,3,0,0,0,,,277,25,97,.352,81.33
676714,Brandon Hughes,54,0,37,62,21,5,1,11,67,20,3,41,6,.200,205,.288,.395,.683,0,0,.---,5,952,3.04,56.1,2,2,7,11,8,4,19,1.08,233,169,54,0,0,613,.640,6,0,3,0,81,0.60,.500,16.90,13,3.35,10.70,3.20,6.55,3.36,1.76,29,5,0,0,2,1,3,0,4,1.000,0.07,0.64,56.1,54,0,0,0,,,0,0,0,.---,-.--
666624,Christopher Morel,109,0,87,64,55,19,4,16,133,37,0,87,3,.238,366,.311,.443,.754,7,10,.588,5,1593,,,,,,,,,,,,,,,,,,,,,,162,1.36,,,,,,,,,,,,0,3,2,0,0,0,0,.000,0.00,-.--,0.0,2,0,0,0,,,411,46,153,.324,22.88
623520,David Bote,38,1,22,15,12,6,0,3,42,4,0,27,4,.255,106,.304,.396,.700,0,1,1.000,3,448,,,,,,,,,,,,,,,,,,,,,,42,1.47,,,,,,,,,,,,0,0,1,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,,,115,7,50,.387,35.33
592767,Drew Smyly,21,21,101,116,45,22,1,16,89,26,0,97,5,.241,402,.295,.420,.715,1,9,.900,6,1752,3.48,103.1,7,8,0,0,0,0,40,1.19,434,310,21,0,0,1178,.670,5,0,3,1,169,0.87,.467,16.95,0,3.42,7.75,2.26,8.45,3.92,1.39,0,0,0,0,1,9,2,0,11,1.000,0.52,0.96,103.1,21,0,0,0,,,,,,,
657272,Erich Uelmen,23,0,29,26,15,5,0,3,20,12,1,25,6,.258,97,.364,.402,.766,0,2,1.000,2,454,4.97,25.1,2,1,1,2,3,1,14,1.46,118,76,23,0,0,262,.580,6,0,1,0,39,1.12,.667,17.92,6,1.67,7.11,4.26,8.88,5.33,1.07,13,5,0,0,3,0,2,1,3,.667,0.09,0.72,25.1,23,0,0,1,,,,,,,
606019,Esteban Quiroz,9,8,10,8,3,0,0,0,6,3,0,10,1,.303,33,.378,.303,.681,1,0,.000,0,154,,,,,,,,,,,,,,,,,,,,,,10,1.25,,,,,,,,,,,,0,1,0,28,21,1,50,.980,5.44,5.96,74.0,9,8,0,1,,,38,3,9,.370,-.--
614177,Franmil Reyes,70,0,53,52,24,9,0,9,104,14,0,56,1,.213,263,.254,.350,.604,0,2,1.000,8,1110,0.00,1.0,0,0,0,0,0,0,0,0.00,3,3,1,0,0,6,.600,1,0,0,0,92,1.02,.---,10.00,1,-.--,9.00,0.00,0.00,0.00,0.00,1,1,0,0,2,0,5,0,5,1.000,2.50,5.00,9.0,2,0,0,0,,,280,28,122,.309,29.22
669713,Hayden Wesneski,5,3,26,28,7,5,0,3,27,6,0,20,1,.200,100,.250,.340,.590,1,2,.667,0,409,2.33,27.0,3,1,0,0,0,0,7,0.96,108,81,5,0,0,274,.670,1,0,0,0,34,0.93,.750,15.15,1,4.50,9.00,2.00,6.67,2.33,1.00,0,0,0,0,1,0,5,0,5,1.000,1.00,1.67,27.0,5,0,0,0,,,,,,,
664023,Ian Happ,153,9,145,119,72,41,2,17,146,55,4,152,6,.272,558,.342,.444,.786,4,9,.692,10,2499,,,,,,,,,,,,,,,,,,,,,,248,1.22,,,,,,,,,,,,0,0,4,0,0,0,0,.000,0.00,-.--,0.0,10,0,0,0,,,623,71,255,.338,32.82
665871,Javier Assad,8,7,32,38,14,5,1,4,26,19,0,31,0,.244,127,.342,.394,.736,2,5,.714,0,603,3.62,32.1,2,2,0,0,0,0,13,1.55,146,97,8,0,0,363,.600,0,0,1,0,50,0.84,.500,18.65,0,1.37,7.24,5.29,8.63,3.90,1.11,0,0,0,0,0,2,3,0,5,1.000,0.63,1.41,32.1,8,0,0,0,,,,,,,
624522,Keegan Thompson,28,17,99,120,52,20,3,15,103,41,0,102,9,.242,422,.321,.410,.731,3,1,.250,14,1830,3.69,112.1,10,5,1,1,0,0,46,1.27,474,337,28,0,0,1152,.630,9,0,5,0,173,0.83,.667,16.29,4,2.51,8.25,3.28,8.17,4.17,1.20,11,4,0,1,1,3,6,0,9,1.000,0.32,0.72,112.1,28,0,0,0,,,,,,,
655889,Manuel Rodriguez,12,0,18,10,5,2,0,1,7,6,0,8,0,.186,43,.286,.302,.588,0,0,.---,3,166,2.84,12.2,2,0,4,6,1,2,4,1.11,49,38,12,0,0,106,.640,0,0,1,0,13,1.80,1.000,13.11,5,1.17,4.97,4.26,5.68,3.55,0.71,6,1,0,0,0,1,0,0,1,1.000,0.08,0.75,12.2,12,0,0,0,,,,,,,
573186,Marcus Stroman,24,24,166,110,61,24,1,16,112,34,0,118,4,.235,502,.287,.382,.669,5,7,.583,6,2100,3.66,132.2,5,7,0,0,0,0,54,1.15,544,398,24,0,0,1355,.650,4,2,2,0,192,1.51,.417,15.83,0,3.29,7.60,2.31,8.01,4.14,1.09,0,0,0,1,3,21,12,0,33,1.000,1.38,2.25,132.2,24,2,0,0,,,,,,,
643410,Leiter Jr.,33,4,69,53,31,7,2,10,70,25,2,50,7,.208,240,.299,.379,.678,2,6,.750,6,1059,3.97,65.2,2,7,3,6,4,3,29,1.14,274,197,33,0,0,659,.620,7,0,5,0,91,1.30,.222,16.13,11,2.80,9.59,3.43,6.85,4.25,1.37,14,5,0,0,2,9,2,0,11,1.000,0.33,1.52,65.2,33,2,0,0,,,,,,,
621074,Michael Rucker,39,0,52,55,25,6,1,8,46,18,0,49,0,.245,200,.305,.405,.710,0,1,1.000,6,878,4.10,52.2,3,1,0,0,5,0,24,1.27,220,158,39,0,0,555,.630,0,0,4,0,81,0.95,.750,16.67,9,2.56,7.86,3.08,8.37,4.27,1.37,23,5,0,0,2,6,3,0,9,1.000,0.23,1.56,52.2,39,1,0,0,,,,,,,
676369,Nelson Velazquez,6,2,38,42,18,6,1,6,63,17,0,34,1,.192,177,.267,.339,.606,2,5,.714,5,759,,,,,,,,,,,,,,,,,,,,,,60,0.90,,,,,,,,,,,,0,0,0,0,0,0,0,.000,0.00,-.--,0.0,6,0,0,0,,,195,21,86,.259,29.50
