,playername,gamesPlayed,gamesStarted,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,groundIntoDoublePlay,numberOfPitches,era,inningsPitched,wins,losses,saves,saveOpportunities,holds,blownSaves,earnedRuns,whip,battersFaced,outs,gamesPitched,completeGames,shutouts,strikes,strikePercentage,hitBatsmen,balks,wildPitches,pickoffs,totalBases,groundOutsToAirouts,winPercentage,pitchesPerInning,gamesFinished,strikeoutWalkRatio,strikeoutsPer9Inn,walksPer9Inn,hitsPer9Inn,runsScoredPer9,homeRunsPer9,inheritedRunners,inheritedRunnersScored,catchersInterference,sacBunts,sacFlies,assists,putOuts,errors,chances,fielding,rangeFactorPerGame,rangeFactorPer9Inn,innings,games,doublePlays,triplePlays,throwingErrors,plateAppearances,rbi,leftOnBase,babip,atBatsPerHomeRun,passedBall,catcherERA
641778,Eric Lauer,29,29,116,188,71,21,3,27,157,59,0,135,2,.228,592,.298,.410,.708,3,6,.667,8,2676,3.69,158.2,11,7,0,0,0,0,65,1.22,661,476,29,0,0,1718,.640,2,2,5,2,243,0.62,.611,16.87,0,2.66,8.91,3.35,7.66,4.03,1.53,0,0,4,0,4,10,9,1,20,.950,0.66,1.08,158.2,29,0,0,0,,,,,,,
665923,Esteury Ruiz,3,2,3,3,2,0,0,0,2,1,0,0,0,.000,8,.111,.000,.111,0,0,.---,0,34,,,,,,,,,,,,,,,,,,,,,,0,1.00,,,,,,,,,,,,0,0,0,0,9,0,9,1.000,1.50,3.68,22.0,6,0,0,0,9,0,5,.000,-.--,,
663629,Ethan Small,2,2,4,6,5,4,0,1,7,8,0,8,0,.320,25,.485,.600,1.085,0,0,.---,2,132,7.11,6.1,0,0,0,0,0,0,5,2.53,33,19,2,0,0,71,.540,0,0,0,0,15,0.67,.---,20.84,0,0.88,9.95,11.37,11.37,7.11,1.42,0,0,0,0,0,0,0,0,0,.000,0.00,0.00,6.1,2,0,0,0,,,,,,,
642547,Freddy Peralta,18,17,64,83,31,10,2,6,86,27,0,54,3,.190,284,.266,.303,.569,3,4,.571,1,1353,3.58,78.0,4,4,0,1,0,1,31,1.04,317,234,18,0,0,831,.610,3,0,1,0,86,0.77,.500,17.35,0,3.19,9.92,3.12,6.23,3.58,0.69,0,0,0,1,2,8,4,0,12,1.000,0.67,1.38,78.0,18,0,0,0,,,,,,,
669003,Garrett Mitchell,28,19,7,8,9,3,0,2,28,6,0,19,0,.311,61,.373,.459,.832,0,8,1.000,0,300,,,,,,,,,,,,,,,,,,,,,,28,0.88,,,,,,,,,,,,0,1,0,1,40,1,42,.976,1.46,2.10,176.1,28,0,0,1,68,9,28,.548,30.50,,
571948,Hoby Milner,67,0,72,53,29,16,0,5,64,15,0,61,7,.250,244,.309,.377,.686,0,1,1.000,5,1088,3.76,64.2,3,3,0,1,11,1,27,1.18,272,194,67,0,0,684,.630,7,0,1,1,92,1.36,.500,16.82,9,4.27,8.91,2.09,8.49,4.04,0.70,37,5,0,3,3,10,4,0,14,1.000,0.21,1.97,64.2,67,1,0,0,,,,,,,
592669,Hunter Renfroe,7,7,97,140,62,23,1,29,121,39,1,121,4,.255,474,.315,.492,.807,1,1,.500,11,2027,,,,,,,,,,,,,,,,,,,,,,233,0.69,,,,,,,,,,,,0,2,3,0,0,0,0,.000,0.00,-.--,0.0,7,0,0,0,522,72,207,.281,16.34,,
607054,Jace Peterson,113,0,77,63,44,14,2,8,85,33,2,68,2,.236,288,.316,.382,.698,1,12,.923,8,1420,0.00,1.0,0,0,0,0,0,0,0,0.00,3,3,1,0,0,5,.630,0,0,0,0,110,1.22,.---,8.00,1,-.--,0.00,0.00,0.00,0.00,0.00,0,0,0,2,3,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,328,34,123,.303,36.00,,
664776,Jake Cousins,12,0,11,7,4,5,0,1,21,8,1,10,2,.204,49,.339,.367,.706,0,1,1.000,1,267,2.70,13.1,2,1,0,1,1,1,4,1.35,59,40,12,0,0,161,.600,2,0,4,0,18,1.57,.667,20.03,6,2.63,14.18,5.40,6.75,2.70,0.67,5,2,0,0,0,1,2,0,3,1.000,0.25,2.08,13.1,12,0,0,0,,,,,,,
594311,Jandel Gustave,27,0,28,27,13,1,0,4,27,11,0,25,2,.236,106,.317,.358,.675,1,0,.000,3,466,3.86,28.0,2,0,0,0,2,0,12,1.29,120,84,27,0,0,305,.650,2,1,2,0,38,1.04,1.000,16.64,6,2.45,8.68,3.54,8.04,4.18,1.29,10,4,0,0,1,1,1,0,2,1.000,0.07,0.64,28.0,27,0,0,0,,,,,,,
669920,Jason Alexander,18,11,97,58,47,15,3,12,46,28,0,88,4,.312,282,.374,.514,.888,4,3,.429,10,1160,5.40,71.2,2,3,0,0,0,0,43,1.62,321,215,18,0,0,720,.620,4,0,1,0,145,1.67,.400,16.19,3,1.64,5.78,3.52,11.05,5.90,1.51,3,1,0,0,7,14,2,1,17,.941,0.89,2.03,71.2,18,2,0,1,,,,,,,
623437,Justin Topa,7,0,14,4,6,1,0,0,4,4,1,9,0,.290,31,.371,.323,.694,1,1,.500,1,125,4.91,7.1,0,0,0,1,1,1,4,1.77,35,22,7,0,0,76,.610,0,0,0,1,10,3.50,.---,17.05,1,1.00,4.91,4.91,11.05,7.36,0.00,4,1,0,0,0,4,1,0,5,1.000,0.71,6.43,7.1,7,0,0,0,,,,,,,
669374,Keston Hiura,26,24,33,38,34,8,1,14,111,23,0,53,8,.226,234,.316,.449,.765,2,5,.714,3,1146,,,,,,,,,,,,,,,,,,,,,,105,0.87,,,,,,,,,,,,0,0,1,0,0,0,0,.000,0.00,-.--,0.0,26,0,0,0,266,32,113,.355,16.71,,
543939,Kolten Wong,134,0,122,119,65,24,4,15,88,46,2,108,14,.251,430,.339,.430,.769,6,17,.739,5,2049,,,,,,,,,,,,,,,,,,,,,,185,1.03,,,,,,,,,,,,0,2,5,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,497,47,153,.280,28.67,,
606131,Luis Perdomo,14,0,39,17,10,3,0,4,12,3,0,24,1,.261,92,.292,.424,.716,0,2,1.000,5,285,3.80,23.2,3,0,0,1,1,1,10,1.14,96,71,14,0,0,191,.670,1,0,0,0,39,2.29,1.000,12.04,3,4.00,4.56,1.14,9.13,3.80,1.52,7,2,0,0,0,3,2,1,6,.833,0.36,1.96,23.2,14,0,0,1,,,,,,,
649966,Luis Urias,24,22,91,124,54,17,1,16,99,50,0,97,11,.239,406,.335,.404,.739,2,1,.333,9,1974,,,,,,,,,,,,,,,,,,,,,,164,0.73,,,,,,,,,,,,0,0,5,53,33,3,89,.966,3.58,3.87,200.2,24,11,0,2,472,47,179,.274,25.38,,
666128,Mario Feliciano,2,2,1,1,0,0,0,0,1,1,0,1,0,.250,4,.400,.250,.650,1,2,.667,0,24,,,,,,,,,,,,,,,,,,,,1,0,1,1.00,,,,,,,,,,,,0,0,0,2,12,0,14,1.000,7.00,9.00,14.0,2,1,0,0,5,0,1,.333,-.--,0,2.57
456713,Matt Bush,25,1,20,19,15,2,0,6,29,8,2,16,1,.193,83,.269,.434,.703,0,1,1.000,1,369,4.30,23.0,0,2,2,6,9,4,11,1.04,93,69,25,0,0,243,.660,1,0,1,0,36,1.05,.000,16.04,4,3.63,11.35,3.13,6.26,5.87,2.35,5,0,0,0,1,1,3,0,4,1.000,0.16,1.57,23.0,25,0,0,0,,,,,,,
670712,Mike Brosseau,1,0,23,34,15,5,0,6,48,14,0,36,5,.255,141,.344,.418,.762,0,2,1.000,0,686,0.00,3.0,0,0,0,0,0,0,0,1.00,13,9,3,0,0,24,.550,0,0,0,0,59,0.68,.---,14.67,3,0.00,0.00,3.00,6.00,0.00,0.00,1,0,0,0,0,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,160,23,61,.345,23.50,,
553882,Omar Narvaez,84,1,66,87,21,12,1,4,57,29,1,54,3,.206,262,.292,.305,.597,0,0,.---,4,1182,,,,,,,,,,,,,,,,,,,,23,0,80,0.76,,,,,,,,,,,,0,1,1,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,296,23,111,.248,65.50,5,3.81
622569,Pablo Reyes,6,2,4,5,1,0,0,0,2,1,0,4,0,.267,15,.313,.267,.580,0,0,.---,0,59,0.00,1.0,0,0,0,0,0,0,0,0.00,3,3,1,0,0,6,.670,0,0,0,0,4,0.80,.---,9.00,1,-.--,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,3,0,1,4,.750,1.00,1.08,25.0,3,0,0,0,16,0,8,.308,-.--,,
657265,Peter Strzelecki,30,0,23,41,13,8,0,2,40,15,2,28,1,.220,127,.301,.331,.632,0,2,1.000,1,605,2.83,35.0,2,1,1,3,4,2,11,1.23,148,105,30,0,0,390,.640,1,0,0,0,42,0.56,.667,17.29,13,2.67,10.29,3.86,7.20,3.34,0.51,9,3,0,2,3,5,2,0,7,1.000,0.23,1.80,35.0,30,1,0,0,,,,,,,
642133,Rowdy Tellez,9,9,141,154,67,23,0,35,121,62,9,116,5,.219,529,.306,.461,.767,1,2,.667,20,2392,,,,,,,,,,,,,,,,,,,,,,244,0.92,,,,,,,,,,,,0,0,3,0,0,0,0,.000,0.00,-.--,0.0,9,0,0,0,599,89,224,.215,15.11,,
573124,Taylor Rogers,24,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,.000,.000,.000,0,0,.---,0,0,5.48,23.0,3,3,3,6,4,3,14,1.30,100,69,24,0,0,263,.670,3,0,1,0,0,-.--,.500,17.17,5,3.60,14.09,3.91,7.83,6.26,2.35,6,2,0,0,0,3,2,0,5,1.000,0.21,1.96,23.0,24,0,0,0,0,0,0,.---,-.--,,
641627,Trevor Gott,45,0,48,44,25,8,0,8,44,12,0,35,3,.205,171,.269,.392,.661,1,5,.833,2,761,4.14,45.2,3,4,0,4,11,4,21,1.03,186,137,45,0,0,488,.640,3,0,0,0,67,1.09,.429,16.66,3,3.67,8.67,2.36,6.90,4.93,1.58,21,3,0,0,0,3,2,0,5,1.000,0.11,1.00,45.2,45,0,0,0,,,,,,,
665001,Trevor Kelley,18,0,19,29,17,3,1,7,23,9,0,25,2,.260,96,.336,.531,.867,0,2,1.000,0,460,6.08,23.2,1,0,0,1,2,1,16,1.44,107,71,18,0,0,279,.610,2,0,0,0,51,0.66,1.000,19.44,8,2.56,8.75,3.42,9.51,6.46,2.66,8,0,0,0,0,2,0,0,2,1.000,0.11,0.78,23.2,18,0,0,0,,,,,,,
572096,Trevor Rosenthal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
621438,Tyrone Taylor,1,0,89,98,49,21,3,17,102,22,0,87,7,.233,373,.286,.442,.728,2,3,.600,11,1522,,,,,,,,,,,,,,,,,,,,,,165,0.91,,,,,,,,,,,,0,0,3,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,405,51,160,.272,21.94,,
605170,Victor Caratini,1,1,87,66,26,12,0,9,67,31,1,54,9,.199,272,.300,.342,.642,15,40,.727,11,1246,27.00,1.0,0,0,0,0,0,0,3,3.00,7,3,1,0,0,7,.500,1,0,22,0,93,1.32,.---,14.00,1,0.00,0.00,9.00,18.00,27.00,0.00,0,0,3,1,1,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,314,34,123,.228,30.22,5,3.88
642715,Willy Adames,2,2,105,162,83,31,0,31,166,49,3,134,1,.238,563,.298,.458,.756,3,8,.727,11,2466,,,,,,,,,,,,,,,,,,,,,,258,0.65,,,,,,,,,,,,0,0,4,0,0,0,0,.000,0.00,-.--,0.0,2,0,0,0,617,98,250,.278,18.16,,
676265,,16,9,29,68,30,12,0,12,45,25,0,44,5,.239,184,.343,.500,.843,1,4,.800,0,845,5.25,48.0,0,5,0,0,0,0,28,1.44,216,144,16,0,0,522,.620,5,0,2,0,92,0.43,.000,17.60,7,1.80,8.44,4.69,8.25,5.63,2.25,2,0,0,0,2,1,2,0,3,1.000,0.19,0.56,48.0,16,0,0,0,,,,,,,
640470,Adbert Alzolay,6,0,9,12,5,3,1,1,19,2,0,9,1,.184,49,.231,.347,.578,0,0,.---,0,193,3.38,13.1,2,1,0,0,1,0,5,0.83,52,40,6,0,0,130,.670,1,0,0,0,17,0.75,.667,14.48,1,9.50,12.83,1.35,6.08,3.37,0.67,4,2,0,0,0,2,1,0,3,1.000,0.50,2.08,13.1,6,0,0,0,,,,,,,
592716,Adrian Sampson,21,19,103,122,40,18,2,10,73,27,0,101,2,.253,399,.304,.383,.687,2,3,.600,14,1694,3.11,104.1,4,5,0,0,0,0,36,1.23,428,313,21,0,0,1060,.630,2,1,0,0,153,0.84,.444,16.24,2,2.70,6.30,2.33,8.71,3.45,0.86,1,0,0,0,0,13,5,0,18,1.000,0.86,1.56,104.1,21,0,0,0,,,,,,,
663845,Alfonso Rivas,101,0,60,48,27,5,2,3,87,29,1,59,4,.235,251,.322,.307,.629,1,6,.857,1,1208,,,,,,,,,,,,,,,,,,,,,,77,1.25,,,,,,,,,,,,0,1,2,0,0,0,0,.000,0.00,-.--,0.0,3,0,0,0,287,25,99,.344,83.67,,
659262,Anderson Espinoza,7,0,18,14,11,2,0,4,19,16,0,14,4,.215,65,.400,.431,.831,0,1,1.000,3,375,5.40,18.1,0,2,0,0,0,0,11,1.64,85,55,7,0,0,196,.520,4,1,1,0,28,1.29,.000,20.45,2,1.19,9.33,7.85,6.87,5.40,1.96,2,1,0,0,0,0,0,0,0,.000,0.00,0.00,18.1,7,0,0,0,,,,,,,
666622,Brailyn Marquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
676714,Brandon Hughes,57,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,.000,.000,.000,0,0,.---,0,0,3.12,57.2,2,3,8,12,8,4,20,1.09,239,173,57,0,0,625,.640,6,0,3,0,0,-.--,.400,16.87,16,3.24,10.61,3.28,6.55,3.43,1.72,30,5,0,0,0,1,3,0,4,1.000,0.07,0.63,57.2,57,0,0,0,0,0,0,.---,-.--,,
668873,Caleb Kilian,3,3,10,13,15,4,0,0,9,12,1,11,1,.262,42,.429,.357,.786,1,2,.667,1,235,10.32,11.1,0,2,0,0,0,0,13,2.03,56,34,3,0,0,129,.550,1,0,3,0,15,0.77,.000,20.74,0,0.75,7.15,9.53,8.74,11.91,0.00,0,0,0,0,1,2,0,0,2,1.000,0.67,1.64,11.1,3,0,0,0,,,,,,,
666624,Christopher Morel,2,0,92,66,55,19,4,16,137,38,0,89,3,.235,379,.308,.433,.741,7,10,.588,6,1648,,,,,,,,,,,,,,,,,,,,,,164,1.39,,,,,,,,,,,,0,3,2,0,0,0,0,.000,0.00,-.--,0.0,2,0,0,0,425,47,159,.320,23.69,,
623520,David Bote,1,1,25,16,15,8,0,4,45,6,0,30,4,.259,116,.315,.431,.746,0,1,1.000,3,494,,,,,,,,,,,,,,,,,,,,,,50,1.56,,,,,,,,,,,,0,0,1,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,127,12,56,.382,29.00,,
592767,Drew Smyly,22,22,103,121,46,24,1,16,91,26,0,101,5,.243,415,.295,.422,.717,1,9,.900,6,1814,3.47,106.1,7,8,0,0,0,0,41,1.19,447,319,22,0,0,1217,.670,5,0,3,1,175,0.85,.467,17.06,0,3.50,7.70,2.20,8.55,3.89,1.35,0,0,0,0,1,9,2,0,11,1.000,0.50,0.93,106.1,22,0,0,0,,,,,,,
657272,Erich Uelmen,25,0,31,27,15,5,0,3,21,12,1,25,6,.248,101,.352,.386,.738,0,2,1.000,3,463,4.67,27.0,2,1,1,2,3,1,14,1.37,122,81,25,0,0,271,.590,6,0,1,0,39,1.15,.667,17.15,8,1.75,7.00,4.00,8.33,5.00,1.00,16,5,0,0,3,0,2,1,3,.667,0.08,0.67,27.0,25,0,0,1,,,,,,,
606019,Esteban Quiroz,14,10,11,10,3,0,0,0,9,4,0,11,2,.275,40,.370,.275,.645,1,1,.500,0,185,,,,,,,,,,,,,,,,,,,,,,11,1.10,,,,,,,,,,,,0,1,0,31,25,1,57,.982,4.67,5.42,93.0,12,9,0,1,47,3,12,.355,-.--,,
614177,Franmil Reyes,2,1,53,52,24,9,0,9,104,14,0,56,1,.213,263,.254,.350,.604,0,2,1.000,8,1110,0.00,1.0,0,0,0,0,0,0,0,0.00,3,3,1,0,0,6,.600,1,0,0,0,92,1.02,.---,10.00,1,-.--,9.00,0.00,0.00,0.00,0.00,1,1,0,0,2,0,5,0,5,1.000,2.50,5.00,9.0,2,0,0,0,280,28,122,.309,29.22,,
669713,Hayden Wesneski,6,4,32,33,9,6,0,3,33,7,0,24,3,.198,121,.258,.322,.580,2,3,.600,0,495,2.18,33.0,3,2,0,0,0,0,8,0.94,132,99,6,0,0,330,.670,3,0,0,0,39,0.97,.600,15.00,1,4.71,9.00,1.91,6.55,2.45,0.82,0,0,0,0,1,0,5,1,6,.833,0.83,1.36,33.0,6,0,0,1,,,,,,,
664023,Ian Happ,10,9,148,125,72,42,2,17,149,58,4,155,6,.271,573,.342,.440,.782,4,9,.692,11,2572,,,,,,,,,,,,,,,,,,,,,,252,1.18,,,,,,,,,,,,0,0,4,0,0,0,0,.000,0.00,-.--,0.0,10,0,0,0,641,72,261,.336,33.71,,
676724,Jared Young,6,3,3,4,2,2,0,0,7,3,0,5,0,.263,19,.364,.368,.732,0,1,1.000,0,98,,,,,,,,,,,,,,,,,,,,,,7,0.75,,,,,,,,,,,,0,0,0,0,0,0,0,.000,0.00,-.--,0.0,3,0,0,0,22,0,12,.417,-.--,,
665871,Javier Assad,9,8,37,44,14,5,1,4,30,20,0,35,0,.240,146,.331,.370,.701,2,5,.714,1,690,3.11,37.2,2,2,0,0,0,0,13,1.46,166,113,9,0,0,422,.610,0,0,1,0,54,0.84,.500,18.32,0,1.50,7.17,4.78,8.36,3.35,0.96,0,0,0,0,0,3,3,0,6,1.000,0.67,1.46,37.2,9,0,0,0,,,,,,,
669093,Jeremiah Estrada,5,0,3,5,2,1,1,1,8,3,0,6,0,.286,21,.360,.571,.931,0,1,1.000,0,117,3.18,5.2,0,0,0,0,0,0,2,1.59,25,17,5,0,0,74,.630,0,0,1,0,12,0.60,.---,20.65,3,2.67,12.71,4.76,9.53,3.18,1.59,5,3,0,0,1,0,1,0,1,1.000,0.20,1.80,5.2,5,0,0,0,,,,,,,
657006,Justin Steele,24,24,127,94,53,17,1,8,126,50,0,111,3,.244,454,.321,.339,.660,2,6,.750,10,2032,3.18,119.0,4,7,0,0,0,0,42,1.35,512,357,24,0,0,1284,.630,3,1,4,0,154,1.35,.364,17.08,0,2.52,9.53,3.78,8.39,4.01,0.61,0,0,1,0,4,3,4,1,8,.875,0.29,0.53,119.0,24,1,0,1,,,,,,,
624522,Keegan Thompson,29,17,101,121,54,20,3,16,108,43,0,103,9,.239,431,.320,.411,.731,3,1,.250,14,1878,3.76,115.0,10,5,1,2,0,1,48,1.27,485,345,29,0,0,1184,.630,9,0,5,0,177,0.83,.667,16.33,4,2.51,8.45,3.37,8.06,4.23,1.25,13,4,0,1,1,3,6,0,9,1.000,0.31,0.70,115.0,29,0,0,0,,,,,,,
655889,Manuel Rodriguez,14,0,20,10,6,4,0,1,8,9,0,10,0,.208,48,.333,.354,.687,0,0,.---,3,203,3.29,13.2,2,0,4,6,2,2,5,1.39,57,41,14,0,0,122,.600,0,0,2,0,17,2.00,1.000,14.85,5,0.89,5.27,5.93,6.59,3.95,0.66,6,1,0,0,0,1,0,0,1,1.000,0.07,0.69,13.2,14,0,0,0,,,,,,,
573186,Marcus Stroman,25,25,177,110,61,25,1,16,119,36,0,123,4,.234,525,.287,.377,.664,5,7,.583,6,2181,3.50,138.2,6,7,0,0,0,0,54,1.15,569,416,25,0,0,1410,.650,4,2,2,0,198,1.61,.462,15.73,0,3.31,7.72,2.34,7.98,3.96,1.04,0,0,0,1,3,21,12,0,33,1.000,1.32,2.15,138.2,25,2,0,0,,,,,,,
643410,Leiter Jr.,35,4,71,54,32,7,2,10,73,25,2,52,7,.210,248,.298,.375,.673,2,6,.750,6,1086,3.99,67.2,2,7,3,6,4,3,30,1.14,282,203,35,0,0,678,.620,7,0,5,0,93,1.31,.222,16.05,11,2.92,9.71,3.33,6.92,4.26,1.33,14,5,0,0,2,9,2,0,11,1.000,0.31,1.48,67.2,35,2,0,0,,,,,,,
621074,Michael Rucker,41,0,52,57,25,6,1,8,50,20,0,50,0,.242,207,.306,.396,.702,0,1,1.000,6,914,3.95,54.2,3,1,0,0,5,0,24,1.28,229,164,41,0,0,575,.630,0,0,4,0,82,0.91,.750,16.72,9,2.50,8.23,3.29,8.23,4.12,1.32,23,5,0,0,2,6,3,0,9,1.000,0.22,1.50,54.2,41,1,0,0,,,,,,,
643271,Narciso Crook,2,1,2,2,1,1,0,0,3,0,0,2,0,.250,8,.222,.375,.597,0,0,.---,1,31,,,,,,,,,,,,,,,,,,,,,,3,1.00,,,,,,,,,,,,0,0,1,0,3,0,3,1.000,1.50,2.08,13.0,2,0,0,0,9,2,5,.333,-.--,,
676369,Nelson Velazquez,6,2,39,43,20,7,3,6,65,19,0,38,2,.205,185,.286,.373,.659,2,5,.714,5,810,,,,,,,,,,,,,,,,,,,,,,69,0.91,,,,,,,,,,,,0,0,0,0,0,0,0,.000,0.00,-.--,0.0,6,0,0,0,206,26,89,.281,30.83,,
663611,Nick Madrigal,59,53,90,42,19,7,0,0,27,14,0,52,3,.249,209,.305,.282,.587,1,3,.750,6,871,,,,,,,,,,,,,,,,,,,,,,59,2.14,,,,,,,,,,,,0,2,0,144,106,1,251,.996,4.24,4.62,487.1,59,46,0,1,228,7,75,.286,-.--,,
663538,Nico Hoerner,1,1,146,145,60,22,5,10,57,28,4,135,6,.281,481,.327,.410,.737,2,20,.909,11,1831,,,,,,,,,,,,,,,,,,,,,,197,1.01,,,,,,,,,,,,0,0,2,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,517,55,178,.300,48.10,,
664731,P.J. Higgins,74,0,50,51,23,11,1,6,58,22,0,46,2,.229,201,.310,.383,.693,0,0,.---,2,916,,,,,,,,,,,,,,,,,,,,13,1,77,0.98,,,,,,,,,,,,0,3,1,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,229,30,84,.290,33.50,3,4.96
621550,Patrick Wisdom,3,3,76,116,67,28,0,25,183,53,1,97,9,.207,469,.298,.426,.724,4,8,.667,8,2233,,,,,,,,,,,,,,,,,,,,,,200,0.66,,,,,,,,,,,,0,1,2,0,0,0,0,.000,0.00,-.--,0.0,3,0,0,0,534,66,244,.274,18.76,,
592858,Rowan Wick,64,0,60,56,37,13,2,9,69,29,2,79,1,.305,259,.372,.475,.847,1,5,.833,7,1153,4.22,64.0,4,7,9,14,4,5,30,1.69,294,192,64,0,0,750,.650,1,0,3,0,123,1.07,.364,18.02,22,2.38,9.70,4.08,11.11,5.20,1.27,17,5,0,1,4,7,4,1,12,.917,0.17,1.55,64.0,64,0,0,1,,,,,,,
673548,Seiya Suzuki,1,1,81,105,54,22,2,14,110,42,3,104,4,.262,397,.336,.433,.769,5,9,.643,8,1876,,,,,,,,,,,,,,,,,,,,,,172,0.77,,,,,,,,,,,,0,0,3,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,446,46,155,.326,28.36,,
643230,Steven Brault,9,0,8,9,4,3,1,0,8,5,0,8,1,.242,33,.359,.394,.753,0,1,1.000,2,157,3.00,9.0,0,0,0,1,1,1,3,1.44,39,27,9,0,0,88,.560,1,0,1,0,13,0.89,.---,17.44,1,1.60,8.00,5.00,8.00,4.00,0.00,8,5,0,0,0,0,0,0,0,.000,0.00,0.00,9.0,9,0,0,0,,,,,,,
489119,Wade Miley,9,8,47,37,20,5,1,3,28,14,0,31,2,.218,142,.296,.331,.627,1,2,.667,3,566,3.16,37.0,2,2,0,0,0,0,13,1.22,159,111,9,0,0,358,.630,2,0,1,0,47,1.27,.500,15.30,0,2.00,6.81,3.41,7.54,4.86,0.73,0,0,0,0,1,3,0,1,4,.750,0.33,0.73,37.0,9,0,0,1,,,,,,,
575929,Willson Contreras,39,39,131,83,65,23,2,22,103,45,0,101,24,.243,416,.349,.466,.815,11,24,.686,14,1825,,,,,,,,,,,,,,,,,,,,21,2,194,1.58,,,,,,,,,,,,1,0,2,0,0,0,0,.000,0.00,-.--,0.0,39,0,0,0,487,55,174,.270,18.91,7,3.96
543228,Yan Gomes,86,9,94,76,23,12,0,8,47,8,0,65,3,.235,277,.260,.365,.625,0,2,1.000,15,1006,,,,,,,,,,,,,,,,,,,,19,0,101,1.24,,,,,,,,,,,,0,1,4,0,0,0,0,.000,0.00,-.--,0.0,9,0,0,0,293,31,132,.252,34.62,2,3.72
656716,Zach McKinstry,3,0,3,3,4,0,0,1,4,3,0,1,0,.091,11,.286,.364,.650,0,0,.---,0,68,,,,,,,,,,,,,,,,,,,,,,4,1.00,,,,,,,,,,,,0,0,0,0,2,0,2,1.000,0.67,1.80,10.0,3,0,0,0,14,2,6,.000,11.00,,
676265,,16,9,29,68,30,12,0,12,45,25,0,44,5,.239,184,.343,.500,.843,1,4,.800,0,845,5.25,48.0,0,5,0,0,0,0,28,1.44,216,144,16,0,0,522,.620,5,0,2,0,92,0.43,.000,17.60,7,1.80,8.44,4.69,8.25,5.63,2.25,2,0,0,0,2,1,2,0,3,1.000,0.19,0.56,48.0,16,0,0,0,,,,,,,
664670,Alejo Lopez,8,7,47,39,15,5,1,1,21,9,1,38,2,.262,145,.314,.331,.645,1,3,.750,1,571,6.75,2.2,0,0,0,0,0,0,2,0.75,10,8,3,0,0,19,.730,0,0,0,0,48,1.21,.---,9.75,3,-.--,0.00,0.00,6.75,6.75,6.75,1,0,0,0,0,0,0,0,0,.000,0.00,-.--,0.0,8,0,0,0,156,10,52,.301,145.00,,
664747,Alexis Diaz,59,0,36,70,18,3,0,5,83,33,3,28,5,.131,213,.260,.216,.476,0,8,1.000,4,1077,1.84,63.2,7,3,10,14,13,4,13,0.96,255,191,59,0,0,681,.630,5,0,7,0,46,0.51,.700,16.92,20,2.52,11.73,4.66,3.96,2.54,0.71,27,4,0,1,3,6,2,1,9,.889,0.14,1.14,63.2,59,1,0,1,,,,,,,
605244,Aramis Garcia,47,1,20,33,6,2,0,1,34,3,0,23,2,.213,108,.248,.259,.507,1,0,.000,4,449,,,,,,,,,,,,,,,,,,,,14,1,28,0.61,,,,,,,,,,,,0,2,0,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,115,4,44,.301,108.00,0,5.87
606157,Aristides Aquino,1,0,45,62,24,13,0,10,101,17,0,51,0,.197,259,.246,.363,.609,3,2,.400,1,1093,,,,,,,,,,,,,,,,,,,,,,94,0.73,,,,,,,,,,,,0,0,0,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,276,30,125,.277,25.90,,
519222,Austin Romine,11,0,9,6,2,1,0,0,7,2,0,4,0,.154,26,.214,.192,.406,0,0,.---,0,115,,,,,,,,,,,,,,,,,,,,3,0,5,1.50,,,,,,,,,,,,0,0,0,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,28,0,16,.211,-.--,0,4.29
571656,Buck Farmer,44,0,41,42,21,9,0,2,54,25,0,36,1,.211,171,.313,.298,.611,3,3,.500,1,855,3.83,47.0,2,2,2,3,5,1,20,1.30,199,141,44,0,0,523,.610,1,0,4,1,51,0.98,.500,18.19,10,2.16,10.34,4.79,6.89,4.02,0.38,25,9,0,1,1,6,6,1,13,.923,0.27,2.30,47.0,44,0,0,0,,,,,,,
